record_type_attempt,run_id,dgp,N,T,replication,method,primary_status_attempt,status_attempt,completed_dgp_replication,point_estimate_valid,inference_valid,retained_for_bias_rmse,retained_for_coverage,retained_for_rejection,supplied_rank_vector_attempt,selected_rank_vector_attempt,cap_pilot_rank_attempt,candidate_coverage_attempt,expected_fit_count,semantic_replication_id_attempt,dgp_realization_hash_attempt,replication_runtime_seconds_attempt,exception_type,exception_message,unconstrained_outside_box,constrained_fallback_used_attempt,boundary_active_attempt,constrained_solver_status,target,record_type,primary_status,warning_flags,semantic_replication_id,status,true_rank_vector,truth,estimate,standard_error,variance,plugin_estimate,plugin_standard_error,plugin_variance,plugin_error,corrected_estimate,corrected_standard_error,corrected_variance,corrected_error,phi_full,phi_time_sum,phi_unit_sum,split_fit_count,split_coefficient_fit_count,split_fit_runtime_seconds,split_diagnostics_json,time_split_assignments_json,unit_split_assignments_json,centered_reject_5pct,reject_zero_5pct,covered_95pct,corrected,supplied_rank_vector,selected_rank_vector,selected_rank,selected_ic,rank_at_cap,candidate_count,candidate_coverage,cap_pilot_rank,ic_gap,best_neighbor_rank,best_neighbor_target_change,full_objective,full_iterations,stationarity_residual,max_envelope_ratio,riesz_iterations,riesz_equation_residual,riesz_target_rayleigh_quotient,riesz_target_tangent_norm,tangent_gram_coordinate_dimension,tangent_gram_smallest_eigenvalue,tangent_gram_largest_eigenvalue,tangent_gram_condition_number,tangent_gram_eigensolver_converged,tangent_gram_eigensolver_status,weighted_residual_identity,coefficient_bound_active,boundary_active,constrained_fallback_used,spatial_cutoff,spatial_c,rank_runtime_seconds,inference_runtime_seconds,replication_runtime_seconds,seed_dgp,config_hash,git_commit,c_a,c_H,c_xi,pre_scaling_max_abs_a,final_max_abs_a,mean_a,mean_b,min_a,max_a,min_b,max_b,mu_lambda_a_1,mu_lambda_a_2,mu_lambda_b_1,mu_lambda_b_2,theoretical_max_abs_A,theoretical_max_abs_B,theoretical_max_abs_H,theoretical_coefficient_envelope,realized_max_abs_A,realized_max_abs_B,realized_max_abs_H,realized_coefficient_envelope,coefficient_bound_B,required_simulation_interior_margin,deterministic_interior_margin,coefficient_envelope_condition_pass,dgp_realization_hash,target_applicability,headline_theorem_target,true_target_direction_norm,true_target_tangent_norm,true_target_projection_ratio,true_entry_unit_leverage_scaled,true_entry_time_leverage_scaled,failure_detail,A_G1_fixed_time_true,A_G2_fixed_time_true,A_G2_minus_G1_fixed_time_true,A_G1_time_average_true,A_G2_time_average_true,A_G2_minus_G1_time_average_true,B_G1_fixed_time_true,B_G2_fixed_time_true,B_G2_minus_G1_fixed_time_true,B_G1_time_average_true,B_G2_time_average_true,B_G2_minus_G1_time_average_true,A_G2_minus_G1_fixed_time_raw_true,A_G2_minus_G1_time_average_raw_true,extreme_estimate_flag
replication,763b8f26ce16fd9c,1,100,100,2026080801,selected_rank,success,success,True,True,True,True,True,True,,"[1, 0, 0]","[1, 2, 2]",True,170,dgp1_N100_T100_r2026080801_truth1-1-1,654aaee579b88ff6f006ca5f9abbd809bf3d5effc9441a150090637661ac7537,448.1762738999969,,,True,True,True,success,A_entry,target,success,[],dgp1_N100_T100_r2026080801_truth1-1-1,success,"[1, 1, 1]",0.43123396042292167,0.5491484620973539,0.09005179297731959,0.008109325418430027,0.5491484620973539,0.09005179297731959,0.008109325418430027,0.11791450167443224,0.5491484620973539,0.09005179297731959,0.008109325418430027,0.11791450167443224,0.5491484620973539,,,0.0,4.0,0.42749329999787733,[],null,null,False,True,True,False,,"[1, 0, 0]","[1, 0, 0]",1.848428784641266,False,20.0,True,"[1, 2, 2]",0.01981215841571049,"[1, 0, 1]",-0.11537633356251381,2.5338408825295233,4.0,1.2527600418430842e-06,0.15096596255735023,22.0,9.906187968201313e-09,11.3954821404106,0.13400402478139214,199.0,2.7042200037561583,24.767582927756255,9.158863884356343,True,converged,7.60789895843161e-06,False,False,False,0.0,1.0,445.5668941999902,0.04758479999145493,446.50124429998687,"[20260807, 4011364011, 1941079659, 1748391853, 1748391853, 1278009733, 1387497986, 1337576661]",763b8f26ce16fd9c,837fa58e3799f88ccaba6e844c7db150e2c68c0c,1.0,0.6546536707079772,1.942703845041696,0.8213267301363885,0.8072347726446731,0.4787803975875553,0.6503065674566414,0.2094039231513419,0.8072347726446731,0.07559435662055987,1.7141615367076246,0.8999999999999999,1.1,0.8,1.2,0.85,2.031384387633061,6.608457315037656,6.608457315037656,0.8072347726446731,1.7141615367076246,4.024032046426079,4.024032046426079,10.0,1.0,3.391542684962344,True,654aaee579b88ff6f006ca5f9abbd809bf3d5effc9441a150090637661ac7537,theorem_covered,True,1.0,0.13700697889796806,0.13700697889796806,1.2801668361450438,0.6046651127732441,,,,,,,,,,,,,,,,False
replication,763b8f26ce16fd9c,1,100,100,2026080801,selected_rank,success,success,True,True,False,True,False,False,,"[1, 0, 0]","[1, 2, 2]",True,170,dgp1_N100_T100_r2026080801_truth1-1-1,654aaee579b88ff6f006ca5f9abbd809bf3d5effc9441a150090637661ac7537,448.1762738999969,,,True,True,True,success,B_entry,target,target_unsupported_selected_rank,[],dgp1_N100_T100_r2026080801_truth1-1-1,target_unsupported_selected_rank,"[1, 1, 1]",0.39366114622337617,0.0,,,0.0,,,-0.39366114622337617,0.0,,,-0.39366114622337617,0.0,,,0.0,4.0,0.42749329999787733,[],null,null,False,False,False,False,,"[1, 0, 0]","[1, 0, 0]",1.848428784641266,False,20.0,True,"[1, 2, 2]",0.01981215841571049,"[1, 0, 1]",0.0,2.5338408825295233,4.0,1.2527600418430842e-06,0.15096596255735023,0.0,,,0.0,199.0,2.7042200037561583,24.767582927756255,9.158863884356343,True,converged,,False,False,False,0.0,1.0,445.5668941999902,0.005944999982602894,446.5524303999846,"[20260807, 4011364011, 1941079659, 1748391853, 1748391853, 1278009733, 1387497986, 1337576661]",763b8f26ce16fd9c,837fa58e3799f88ccaba6e844c7db150e2c68c0c,1.0,0.6546536707079772,1.942703845041696,0.8213267301363885,0.8072347726446731,0.4787803975875553,0.6503065674566414,0.2094039231513419,0.8072347726446731,0.07559435662055987,1.7141615367076246,0.8999999999999999,1.1,0.8,1.2,0.85,2.031384387633061,6.608457315037656,6.608457315037656,0.8072347726446731,1.7141615367076246,4.024032046426079,4.024032046426079,10.0,1.0,3.391542684962344,True,654aaee579b88ff6f006ca5f9abbd809bf3d5effc9441a150090637661ac7537,entry_leverage_requires_author_choice,False,1.0,0.15324140505429054,0.15324140505429054,0.13115081352347732,2.220053627170527,,,,,,,,,,,,,,,,False
replication,763b8f26ce16fd9c,1,100,100,2026080801,selected_rank,success,success,True,True,True,True,True,True,,"[1, 0, 0]","[1, 2, 2]",True,170,dgp1_N100_T100_r2026080801_truth1-1-1,654aaee579b88ff6f006ca5f9abbd809bf3d5effc9441a150090637661ac7537,448.1762738999969,,,True,True,True,success,A_fixed_time_mean,target,success,[],dgp1_N100_T100_r2026080801_truth1-1-1,success,"[1, 1, 1]",0.3790058929324308,0.5129974016697573,0.060427997663421586,0.0036515429016104844,0.5129974016697573,0.060427997663421586,0.0036515429016104844,0.13399150873732646,0.5129974016697573,0.060427997663421586,0.0036515429016104844,0.13399150873732646,0.5129974016697573,,,0.0,4.0,0.42749329999787733,[],null,null,True,True,False,False,,"[1, 0, 0]","[1, 0, 0]",1.848428784641266,False,20.0,True,"[1, 2, 2]",0.01981215841571049,"[1, 0, 1]",-0.1136167076204575,2.5338408825295233,4.0,1.2527600418430842e-06,0.15096596255735023,24.0,5.556042970970008e-09,13.129757439051549,0.09858127749651101,199.0,2.7042200037561583,24.767582927756255,9.158863884356343,True,converged,5.527697847469159e-07,False,False,False,0.0,1.0,445.5668941999902,0.058476700010942295,446.6498831999779,"[20260807, 4011364011, 1941079659, 1748391853, 1748391853, 1278009733, 1387497986, 1337576661]",763b8f26ce16fd9c,837fa58e3799f88ccaba6e844c7db150e2c68c0c,1.0,0.6546536707079772,1.942703845041696,0.8213267301363885,0.8072347726446731,0.4787803975875553,0.6503065674566414,0.2094039231513419,0.8072347726446731,0.07559435662055987,1.7141615367076246,0.8999999999999999,1.1,0.8,1.2,0.85,2.031384387633061,6.608457315037656,6.608457315037656,0.8072347726446731,1.7141615367076246,4.024032046426079,4.024032046426079,10.0,1.0,3.391542684962344,True,654aaee579b88ff6f006ca5f9abbd809bf3d5effc9441a150090637661ac7537,theorem_covered,True,0.09999999999999999,0.09944457402585413,0.9944457402585414,,,,,,,,,,,,,,,,,,False
replication,763b8f26ce16fd9c,1,100,100,2026080801,selected_rank,success,success,True,True,False,True,False,False,,"[1, 0, 0]","[1, 2, 2]",True,170,dgp1_N100_T100_r2026080801_truth1-1-1,654aaee579b88ff6f006ca5f9abbd809bf3d5effc9441a150090637661ac7537,448.1762738999969,,,True,True,True,success,B_fixed_time_mean,target,target_unsupported_selected_rank,[],dgp1_N100_T100_r2026080801_truth1-1-1,target_unsupported_selected_rank,"[1, 1, 1]",1.0079210077242433,0.0,,,0.0,,,-1.0079210077242433,0.0,,,-1.0079210077242433,0.0,,,0.0,4.0,0.42749329999787733,[],null,null,False,False,False,False,,"[1, 0, 0]","[1, 0, 0]",1.848428784641266,False,20.0,True,"[1, 2, 2]",0.01981215841571049,"[1, 0, 1]",0.0,2.5338408825295233,4.0,1.2527600418430842e-06,0.15096596255735023,0.0,,,0.0,199.0,2.7042200037561583,24.767582927756255,9.158863884356343,True,converged,,False,False,False,0.0,1.0,445.5668941999902,0.005836600001202896,446.69804239997757,"[20260807, 4011364011, 1941079659, 1748391853, 1748391853, 1278009733, 1387497986, 1337576661]",763b8f26ce16fd9c,837fa58e3799f88ccaba6e844c7db150e2c68c0c,1.0,0.6546536707079772,1.942703845041696,0.8213267301363885,0.8072347726446731,0.4787803975875553,0.6503065674566414,0.2094039231513419,0.8072347726446731,0.07559435662055987,1.7141615367076246,0.8999999999999999,1.1,0.8,1.2,0.85,2.031384387633061,6.608457315037656,6.608457315037656,0.8072347726446731,1.7141615367076246,4.024032046426079,4.024032046426079,10.0,1.0,3.391542684962344,True,654aaee579b88ff6f006ca5f9abbd809bf3d5effc9441a150090637661ac7537,theorem_covered,True,0.09999999999999999,0.09289115035664461,0.9289115035664461,,,,,,,,,,,,,,,,,,False
replication,763b8f26ce16fd9c,1,100,100,2026080801,selected_rank,success,success,True,True,True,True,True,True,,"[1, 0, 0]","[1, 2, 2]",True,170,dgp1_N100_T100_r2026080801_truth1-1-1,654aaee579b88ff6f006ca5f9abbd809bf3d5effc9441a150090637661ac7537,448.1762738999969,,,True,True,True,success,A_full_mean,target,success,[],dgp1_N100_T100_r2026080801_truth1-1-1,success,"[1, 1, 1]",0.4787803975875554,0.5891927958520143,0.008637851177048525,7.46124729568386e-05,0.5877733995312755,0.007809986599696008,6.0995890687431214e-05,0.10899300194372008,0.5891927958520143,0.008637851177048525,7.46124729568386e-05,0.11041239826445892,0.5877733995312755,0.5882471959765376,0.5858802067652745,4.0,4.0,0.42749329999787733,"[{""boundary_active"": false, ""constrained_KKT_residual"": null, ""constrained_fallback_used"": false, ""constrained_solver_status"": ""not_needed_interior_fast_path"", ""converged"": true, ""kind"": ""time"", ""max_constraint_violation"": 0.0, ""max_envelope_ratio"": 0.1623398846157234, ""n"": 100, ""numerical_rank_vector"": [1, 0, 0], ""part"": 0, ""rank_supported"": true, ""riesz_converged"": true, ""riesz_equation_residual"": 4.880056317427876e-09, ""riesz_solver"": ""cg"", ""riesz_target_rayleigh_quotient"": 5.427728569024657, ""riesz_target_stable"": true, ""split_rank_singular_values"": [{""block"": ""A"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 40.75633328812477, ""sigma_r"": 40.75633328812477, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""B"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 0.0, ""sigma_r"": 0.0, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 0}, {""block"": ""H"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 0.0, ""sigma_r"": 0.0, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 0}], ""stationarity_residual"": 1.1862528788432078e-05, ""t"": 50, ""tangent_gram_condition_number"": 8.708075156416452, ""tangent_gram_coordinate_dimension"": 149, ""tangent_gram_eigensolver_converged"": true, ""tangent_gram_eigensolver_status"": ""converged"", ""tangent_gram_largest_eigenvalue"": 24.66676965670583, ""tangent_gram_smallest_eigenvalue"": 2.8326316911183738, ""target_support_norm"": 0.00705744031198801, ""target_supported"": true, ""unconstrained_inside_box"": true, ""unconstrained_max_abs"": 1.6233988461572342}, {""boundary_active"": false, ""constrained_KKT_residual"": null, ""constrained_fallback_used"": false, ""constrained_solver_status"": ""not_needed_interior_fast_path"", ""converged"": true, ""kind"": ""time"", ""max_constraint_violation"": 0.0, ""max_envelope_ratio"": 0.16520449426071432, ""n"": 100, ""numerical_rank_vector"": [1, 0, 0], ""part"": 1, ""rank_supported"": true, ""riesz_converged"": true, ""riesz_equation_residual"": 7.826158692279756e-09, ""riesz_solver"": ""cg"", ""riesz_target_rayleigh_quotient"": 5.612456495545897, ""riesz_target_stable"": true, ""split_rank_singular_values"": [{""block"": ""A"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 48.299124539854624, ""sigma_r"": 48.299124539854624, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""B"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 0.0, ""sigma_r"": 0.0, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 0}, {""block"": ""H"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 0.0, ""sigma_r"": 0.0, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 0}], ""stationarity_residual"": 2.5717210833208707e-06, ""t"": 50, ""tangent_gram_condition_number"": 10.639596555334917, ""tangent_gram_coordinate_dimension"": 149, ""tangent_gram_eigensolver_converged"": true, ""tangent_gram_eigensolver_status"": ""converged"", ""tangent_gram_largest_eigenvalue"": 25.772100393030033, ""tangent_gram_smallest_eigenvalue"": 2.422281733991818, ""target_support_norm"": 0.0070583483316467325, ""target_supported"": true, ""unconstrained_inside_box"": true, ""unconstrained_max_abs"": 1.652044942607143}, {""boundary_active"": false, ""constrained_KKT_residual"": null, ""constrained_fallback_used"": false, ""constrained_solver_status"": ""not_needed_interior_fast_path"", ""converged"": true, ""kind"": ""unit"", ""max_constraint_violation"": 0.0, ""max_envelope_ratio"": 0.14850589799066843, ""n"": 50, ""numerical_rank_vector"": [1, 0, 0], ""part"": 0, ""rank_supported"": true, ""riesz_converged"": true, ""riesz_equation_residual"": 9.653940079713315e-09, ""riesz_solver"": ""cg"", ""riesz_target_rayleigh_quotient"": 5.8408564925622795, ""riesz_target_stable"": true, ""split_rank_singular_values"": [{""block"": ""A"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 44.285082215305614, ""sigma_r"": 44.285082215305614, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""B"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 0.0, ""sigma_r"": 0.0, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 0}, {""block"": ""H"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 0.0, ""sigma_r"": 0.0, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 0}], ""stationarity_residual"": 1.8281629552129516e-05, ""t"": 100, ""tangent_gram_condition_number"": 7.918830685692301, ""tangent_gram_coordinate_dimension"": 149, ""tangent_gram_eigensolver_converged"": true, ""tangent_gram_eigensolver_status"": ""converged"", ""tangent_gram_largest_eigenvalue"": 29.405421740041266, ""tangent_gram_smallest_eigenvalue"": 3.7133540174271964, ""target_support_norm"": 0.007055421380324307, ""target_supported"": true, ""unconstrained_inside_box"": true, ""unconstrained_max_abs"": 1.4850589799066845}, {""boundary_active"": false, ""constrained_KKT_residual"": null, ""constrained_fallback_used"": false, ""constrained_solver_status"": ""not_needed_interior_fast_path"", ""converged"": true, ""kind"": ""unit"", ""max_constraint_violation"": 0.0, ""max_envelope_ratio"": 0.15016301300054513, ""n"": 50, ""numerical_rank_vector"": [1, 0, 0], ""part"": 1, ""rank_supported"": true, ""riesz_converged"": true, ""riesz_equation_residual"": 6.781159757617259e-09, ""riesz_solver"": ""cg"", ""riesz_target_rayleigh_quotient"": 5.226059786519697, ""riesz_target_stable"": true, ""split_rank_singular_values"": [{""block"": ""A"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 45.115203381445625, ""sigma_r"": 45.115203381445625, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""B"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 0.0, ""sigma_r"": 0.0, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 0}, {""block"": ""H"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 0.0, ""sigma_r"": 0.0, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 0}], ""stationarity_residual"": 1.6972409332061894e-05, ""t"": 100, ""tangent_gram_condition_number"": 9.155395276571266, ""tangent_gram_coordinate_dimension"": 149, ""tangent_gram_eigensolver_converged"": true, ""tangent_gram_eigensolver_status"": ""converged"", ""tangent_gram_largest_eigenvalue"": 24.445986764393165, ""tangent_gram_smallest_eigenvalue"": 2.6701181135183374, ""target_support_norm"": 0.007062280403344723, ""target_supported"": true, ""unconstrained_inside_box"": true, ""unconstrained_max_abs"": 1.5016301300054513}]","[[3, 5, 7, 9, 11, 15, 16, 17, 20, 21, 26, 27, 28, 29, 30, 31, 32, 36, 38, 39, 40, 41, 42, 43, 44, 45, 46, 49, 52, 53, 54, 60, 64, 67, 68, 71, 72, 74, 75, 78, 80, 82, 83, 89, 91, 92, 93, 94, 96, 98], [0, 1, 2, 4, 6, 8, 10, 12, 13, 14, 18, 19, 22, 23, 24, 25, 33, 34, 35, 37, 47, 48, 50, 51, 55, 56, 57, 58, 59, 61, 62, 63, 65, 66, 69, 70, 73, 76, 77, 79, 81, 84, 85, 86, 87, 88, 90, 95, 97, 99]]","[[0, 1, 2, 6, 7, 8, 9, 10, 11, 15, 16, 19, 20, 22, 23, 25, 26, 28, 35, 38, 39, 41, 42, 44, 45, 53, 54, 56, 58, 60, 65, 67, 69, 72, 73, 74, 76, 77, 78, 82, 83, 84, 85, 88, 90, 92, 96, 97, 98, 99], [3, 4, 5, 12, 13, 14, 17, 18, 21, 24, 27, 29, 30, 31, 32, 33, 34, 36, 37, 40, 43, 46, 47, 48, 49, 50, 51, 52, 55, 57, 59, 61, 62, 63, 64, 66, 68, 70, 71, 75, 79, 80, 81, 86, 87, 89, 91, 93, 94, 95]]",True,True,False,True,,"[1, 0, 0]","[1, 0, 0]",1.848428784641266,False,20.0,True,"[1, 2, 2]",0.01981215841571049,"[1, 0, 1]",-0.031057153002679194,2.5338408825295233,4.0,1.2527600418430842e-06,0.15096596255735023,26.0,5.419067096349096e-09,5.649000155072318,0.009986629633717936,199.0,2.7042200037561583,24.767582927756255,9.158863884356343,True,converged,8.411539919499916e-07,False,False,False,0.0,1.0,445.5668941999902,0.1651076000125613,446.90016130000004,"[20260807, 4011364011, 1941079659, 1748391853, 1748391853, 1278009733, 1387497986, 1337576661]",763b8f26ce16fd9c,837fa58e3799f88ccaba6e844c7db150e2c68c0c,1.0,0.6546536707079772,1.942703845041696,0.8213267301363885,0.8072347726446731,0.4787803975875553,0.6503065674566414,0.2094039231513419,0.8072347726446731,0.07559435662055987,1.7141615367076246,0.8999999999999999,1.1,0.8,1.2,0.85,2.031384387633061,6.608457315037656,6.608457315037656,0.8072347726446731,1.7141615367076246,4.024032046426079,4.024032046426079,10.0,1.0,3.391542684962344,True,654aaee579b88ff6f006ca5f9abbd809bf3d5effc9441a150090637661ac7537,theorem_covered,True,0.00999999999999996,0.00999804551033291,0.999804551033295,,,,,,,,,,,,,,,,,,False
