N,T,draws,A_G1_fixed_time_true_mean,A_G1_fixed_time_true_sd,A_G1_fixed_time_true_min,A_G1_fixed_time_true_max,A_G2_fixed_time_true_mean,A_G2_fixed_time_true_sd,A_G2_fixed_time_true_min,A_G2_fixed_time_true_max,A_G2_minus_G1_fixed_time_true_mean,A_G2_minus_G1_fixed_time_true_sd,A_G2_minus_G1_fixed_time_true_min,A_G2_minus_G1_fixed_time_true_max,B_G1_fixed_time_true_mean,B_G1_fixed_time_true_sd,B_G1_fixed_time_true_min,B_G1_fixed_time_true_max,B_G2_fixed_time_true_mean,B_G2_fixed_time_true_sd,B_G2_fixed_time_true_min,B_G2_fixed_time_true_max,B_G2_minus_G1_fixed_time_true_mean,B_G2_minus_G1_fixed_time_true_sd,B_G2_minus_G1_fixed_time_true_min,B_G2_minus_G1_fixed_time_true_max,A_G1_time_average_true_mean,A_G1_time_average_true_sd,A_G1_time_average_true_min,A_G1_time_average_true_max,A_G2_time_average_true_mean,A_G2_time_average_true_sd,A_G2_time_average_true_min,A_G2_time_average_true_max,A_G2_minus_G1_time_average_true_mean,A_G2_minus_G1_time_average_true_sd,A_G2_minus_G1_time_average_true_min,A_G2_minus_G1_time_average_true_max,B_G1_time_average_true_mean,B_G1_time_average_true_sd,B_G1_time_average_true_min,B_G1_time_average_true_max,B_G2_time_average_true_mean,B_G2_time_average_true_sd,B_G2_time_average_true_min,B_G2_time_average_true_max,B_G2_minus_G1_time_average_true_mean,B_G2_minus_G1_time_average_true_sd,B_G2_minus_G1_time_average_true_min,B_G2_minus_G1_time_average_true_max,A_G2_minus_G1_fixed_time_raw_true_mean,A_G2_minus_G1_fixed_time_raw_true_sd,A_G2_minus_G1_fixed_time_raw_true_min,A_G2_minus_G1_fixed_time_raw_true_max,A_G2_minus_G1_time_average_raw_true_mean,A_G2_minus_G1_time_average_raw_true_sd,A_G2_minus_G1_time_average_raw_true_min,A_G2_minus_G1_time_average_raw_true_max,c_a_mean,c_a_sd,c_a_min,c_a_max
20,20,200,0.4466002617903622,0.08446698704122475,0.2538608876877109,0.6777026418888323,0.5458529176013103,0.10352119982952579,0.28465537353556797,0.7706415444317432,0.09925265581094807,0.026816616530773097,0.030794485847857045,0.17454139633520566,0.4759447440561884,0.1679128192086396,0.11367020174209781,0.9365580427564488,0.7145207440341206,0.24156102622679085,0.1689289068720726,1.2554917844572695,0.23857599997793216,0.10265948116501272,0.04005030635376172,0.5200611079368587,0.441103789418605,0.03157016883510377,0.36362137638321274,0.5363650713245165,0.5391397744562652,0.039761173238342926,0.4077303111269764,0.6385179977482802,0.09803598503766014,0.020482838257910287,0.04410893474376365,0.15140668160693177,0.4759189689817935,0.08539176940598212,0.25558308411035785,0.7711773891586335,0.714961289140621,0.10335409811585407,0.41191700070080645,1.0218942071076504,0.2390423201588274,0.07047076501506747,0.054745848800490715,0.4158600359164868,0.10087101744008979,0.02738691162656003,0.030794485847857045,0.1822760996798377,0.09964516564360335,0.021025246459261997,0.04410893474376365,0.1544594835117511,0.9845937825298033,0.021064836387872408,0.8873874388730398,1.0
