record_type,run_id,semantic_replication_id,dgp,N,T,replication,method,fit_type,target,requested_rank,numerical_rank,initialization_route,start_number,objective_initial,objective_final,relative_objective_change,iterations,convergence_flag,iteration_cap_hit,stationarity_residual,stationarity_pass,coefficient_envelope,coefficient_envelope_ratio,coefficient_bound_hit,sigma_1,sigma_r,sigma_r_over_sigma_1,best_start_objective,second_start_objective,objective_stability_gap,objective_stability_pass,runtime_seconds,exception_type,exception_message,nuclear_path_index,lambda,thresholded_rank,candidate_source,IC,IC_valid,dgp_realization_hash
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[0, 0, 1]","[0, 0, 1]",,3,5.542445088895339,3.709956285844192,0.3306282288159537,2,True,False,2.6555809834460907e-17,True,10.669364110866265,1.1854849012073627,True,95.75895974157112,95.75895974157112,1.0,,,,,,,,,,,,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[0, 0, 1]","[0, 0, 1]",deterministic,4,5.543911960302849,3.7099573291568815,0.3308051506369491,8,True,False,6.891210110674553e-06,True,10.677098338585385,1.1863442598428204,True,95.75893250357578,95.75893250357578,1.0,3.7099573291568815,3.7099573291568815,,False,,,,,,,"baseline_local_completion|neighbor_of_(0, 0, 0)",inf,False,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[0, 0, 1]","[0, 0, 1]",third_randomized,5,5.544251920853575,3.7099573291568815,0.3308461840987722,8,True,False,6.8912101106745565e-06,True,10.677098338585385,1.1863442598428204,True,95.75893250357578,95.75893250357578,1.0,3.7099573291568815,3.7099573291568815,,False,,,,,,,"baseline_local_completion|neighbor_of_(0, 0, 0)",inf,False,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[0, 1, 0]","[0, 1, 0]",,6,5.541015397780068,4.218295006839341,0.23871444058261543,6,True,False,1.6285847402528665e-05,True,4.8447039940125585,0.5383004437791732,False,62.41517391032762,62.41517391032762,1.0,,,,,,,,,,,,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[0, 1, 0]","[0, 1, 0]",deterministic,7,5.543911959013099,4.218297500789752,0.23911174420225223,8,True,False,1.985557247879634e-05,True,4.859996186939486,0.5399995763266096,False,62.417938855044596,62.417938855044596,1.0,4.218297500789752,4.2183002536395575,6.525973583825444e-07,True,,,,,,,"baseline_local_completion|neighbor_of_(0, 0, 0)|neighbor_of_(1, 1, 0)",2.266443743336443,True,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[1, 0, 0]","[1, 0, 0]",,8,5.499632618421047,2.81821133052122,0.4875637108774126,5,True,False,3.1613664553245783e-05,True,1.4130980383275826,0.15701089314750918,False,33.11468654690027,33.11468654690027,1.0,,,,,,,,,,,,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[1, 0, 0]","[1, 0, 0]",nuclear_path,9,4.325619556651502,2.8182103525234496,0.3484839996643049,5,True,False,1.361157110010752e-05,True,1.4124231553031248,0.15693590614479164,False,33.11429327040153,33.11429327040153,1.0,,,0.0,True,,,,,,,loss_improvement,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[1, 0, 1]","[1, 0, 1]",nuclear_path,10,2.817819446352266,2.2126597476529506,0.21476170145773849,10,True,False,2.777900737974975e-05,True,6.246427801397713,0.6940475334886348,False,30.565880077491222,30.565880077491222,1.0,,,0.0,True,,,,,,,loss_improvement,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[1, 0, 1]","[1, 0, 1]",deterministic,11,4.325619556780774,2.212660005664826,0.4884755867639135,15,True,False,2.745485377818351e-05,True,6.2471562694165375,0.6941284743796152,False,30.565518743904043,30.565518743904043,1.0,2.212660005664826,2.2126604020991323,1.7916639034297417e-07,True,,,,,,,"baseline_local_completion|neighbor_of_(1, 0, 0)|neighbor_of_(1, 1, 1)",1.7550724987145963,True,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
fit_diagnostic,969a98aee233bf54,dgp1_N50_T50_r00000_truth1-1-1,1,50,50,0,selected_rank,coefficient_fit,,"[1, 1, 0]","[1, 1, 0]",,12,2.817387718603053,2.2315298576057376,0.20794364124217937,6,True,False,2.4586561165501147e-05,True,3.5492878691692296,0.39436531879658104,False,29.489164128013286,29.489164128013286,1.0,,,,,,,,,,,,,,d584b4bd743b64ff96881642d2b38ef8a58e22ff6fd87a73efb11261b2b79d9b
