dgp,N,method,fit_role,fits_attempted,convergence_rate,unconstrained_inside_box_rate,constrained_fallback_rate,boundary_active_rate,constrained_solver_failure_rate,constrained_KKT_failure_rate,numerical_rank_loss_rate,median_iterations,p90_iterations,median_runtime_seconds,p90_runtime_seconds,maximum_runtime_seconds,median_max_abs_coefficient,p90_max_abs_coefficient
1,100,fixed_rank,unit_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.018902750001871027,0.02146560000255704,0.021802200004458427,5.0825471030829785,7.473306349636248
1,100,selected_rank,candidate_post_refit,142,0.9929577464788732,0.8661971830985915,0.13380281690140844,0.11971830985915492,0.0,0.007042253521126761,0.0,23.0,63.900000000000006,0.29049090000626165,11.703612500024615,255.17687779999687,6.361003957122913,9.999999999999975
1,100,selected_rank,cap_pilot,398,0.9974874371859297,0.8944723618090452,0.10552763819095477,0.08040201005025126,0.0,0.002512562814070352,0.0,17.0,54.30000000000001,0.2665705999970669,10.469330339998125,260.5959584999946,6.437870653238974,8.72545609505721
1,100,selected_rank,full_panel,3,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.8,0.055886799993459135,0.06489584000082686,0.0671481000026688,5.066066655675721,6.445149505532051
1,100,selected_rank,time_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,0.03726969999843277,0.04123919998528436,0.044617699983064085,5.313691866792576,6.595327651383029
1,100,selected_rank,unit_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.04086964999441989,0.046884099996532314,0.04706489999080077,4.8310217281009695,7.554409603623299
2,50,fixed_rank,full_panel,9,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,13.0,97.2,0.025404400017578155,23.261438700003783,23.424515499995323,9.025564307562904,10.0
2,50,fixed_rank,time_half_split,6,1.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,12.5,27.0,0.022173650009790435,3.059379900005297,6.074329499999294,6.284815993225656,8.857534977375577
2,50,fixed_rank,unit_half_split,6,1.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,12.5,28.5,0.019150799998897128,3.1865975499968044,6.276908100000583,8.002814401302677,9.266892266861436
2,50,selected_rank,candidate_post_refit,129,1.0,0.5891472868217055,0.4108527131782946,0.35658914728682173,0.0,0.0,0.0,34.0,125.80000000000003,0.3312166999967303,33.49775960000698,77.21523329999764,9.014325711859845,10.0
2,50,selected_rank,cap_pilot,329,0.9969604863221885,0.574468085106383,0.425531914893617,0.3829787234042553,0.0,0.00303951367781155,0.0,34.0,125.59999999999991,0.33371450001141056,37.03700318001211,87.08259929998894,9.248412263533705,10.0
2,50,selected_rank,full_panel,3,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,7.0,57.400000000000006,0.04973309999331832,15.204030939983205,18.992605399980675,9.149774403555943,9.829954880711188
2,50,selected_rank,time_half_split,6,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,15.5,122.5,0.07546849999926053,40.9721119000169,45.3683215000201,7.493475688734303,10.0
2,50,selected_rank,unit_half_split,6,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,12.5,72.5,0.06310600000142585,27.867286399996374,27.954403499985347,8.32949721480156,10.0
2,100,fixed_rank,full_panel,9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,10.2,0.02953600001637824,0.035479680000571535,0.037674799998058006,6.568137335096246,6.944108074055056
2,100,fixed_rank,time_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,0.014968400006182492,0.01653785000962671,0.017843300011008978,6.0428585289623005,7.78338328080245
2,100,fixed_rank,unit_half_split,6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.017670149987679906,0.01832385000307113,0.018372799997450784,6.426076876242052,6.670497246787612
2,100,selected_rank,candidate_post_refit,125,1.0,0.84,0.16,0.152,0.0,0.0,0.0,20.0,56.60000000000001,0.287807899992913,22.74194662000519,113.09277139999904,6.576032908559432,10.0
