record_type,run_id,semantic_replication_id,dgp,N,T,replication,method,fit_type,target,requested_rank,numerical_rank,initialization_route,start_number,objective_initial,objective_final,relative_objective_change,iterations,convergence_flag,iteration_cap_hit,stationarity_residual,stationarity_pass,coefficient_envelope,coefficient_envelope_ratio,coefficient_bound_hit,sigma_1,sigma_r,sigma_r_over_sigma_1,best_start_objective,second_start_objective,objective_stability_gap,objective_stability_pass,runtime_seconds,exception_type,exception_message,nuclear_path_index,lambda,thresholded_rank,candidate_source,IC,IC_valid,diagnostic_context,initial_coefficient_envelope,final_coefficient_envelope,coefficient_envelope_history,dgp_realization_hash
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00003_truth1-1-1,3,50,50,3,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,2.014937101592186,1.8078120179393051,0.10279481353994245,22,True,False,5.512087037953089e-05,True,9.118002423197506,1.0131113803552785,True,18.645476554030612,18.645476554030612,1.0,,,,,0.034148600010666996,,,,,,,,,time_split_1,7.428564173346014,9.118002423197506,"[7.428564173346014, 7.8387907707316264, 7.415006357453382, 7.081555132943313, 6.9409518881353245, 7.192716115836616, 7.44246266909787, 7.6909153590026245, 7.934138922497764, 8.164247666182273, 8.371685388390834, 8.548664091270332, 8.691897724912925, 8.802980273480559, 8.88669785115278, 8.94886324209455, 8.994840580951003, 9.028946707541085, 9.054412964882196, 9.07357528018764, 9.088102284372075, 9.099187824279857, 9.118002423197506]",971c4074dcc2cb1b4f8b7c513d64f7682d921def42fa236c709d0fb0cf18a2aa
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00003_truth1-1-1,3,50,50,3,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,6,2.109014059474013,1.9109430961848046,0.09391637879294516,22,True,False,4.5596469364419186e-05,True,10.115964236152186,1.1239960262391318,True,19.596742647000216,19.596742647000216,1.0,,,,,0.03723529999842867,,,,,,,,,unit_split_0,8.211986626691154,10.115964236152186,"[8.211986626691154, 8.415657991490605, 8.869342478997986, 9.076992275600396, 9.161771826659411, 9.186821489438696, 9.183898124269652, 9.167173418072698, 9.143403144574869, 9.11660214645222, 9.089856374597018, 9.065594295444264, 9.261389031167036, 9.484771159142948, 9.65537845504723, 9.783924443607503, 9.880100318492277, 9.951879829145355, 10.005486502911433, 10.045631465411182, 10.075818994438338, 10.098631454250999, 10.115964236152186]",971c4074dcc2cb1b4f8b7c513d64f7682d921def42fa236c709d0fb0cf18a2aa
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00003_truth1-1-1,3,50,50,3,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,7,1.8964978627783398,1.6775529410237247,0.11544696466668526,13,True,False,4.583175933992142e-05,True,9.057528872058489,1.0063920968953877,True,20.129805496966288,20.129805496966288,1.0,,,,,0.02046379999956116,,,,,,,,,unit_split_1,7.638790057112747,9.057528872058489,"[7.638790057112747, 8.632502178988426, 9.13993406019422, 9.194044132122889, 9.187874602668423, 9.169054567103702, 9.147793551626803, 9.127604995482072, 9.109815616760608, 9.094765909202728, 9.082337081827312, 9.072222917272478, 9.064067407428439, 9.057528872058489]",971c4074dcc2cb1b4f8b7c513d64f7682d921def42fa236c709d0fb0cf18a2aa
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00004_truth1-1-1,3,50,50,4,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_1,1,6.1120007378177705,2.0111816979692883,0.6709454425413959,19,True,False,3.0046617557522068e-05,True,5.739018030281767,0.6376686700313074,False,24.275235179785764,24.275235179785764,1.0,,,,,0.038157999981194735,,,,,,,,,full_fixed_rank:original_start_1,0.07105797841201093,5.739018030281767,"[0.07105797841201093, 5.234518931991202, 9.631363599620455, 9.209398817017526, 6.1420538568945195, 4.971087666537302, 5.369561740896298, 5.544055098102056, 5.623874570603822, 5.664347954272072, 5.687330927744014, 5.701810821181894, 5.711750160589893, 5.719014796232723, 5.724547290115583, 5.728867113393051, 5.732290538593781, 5.735028897996901, 5.7372336173236365, 5.739018030281767]",69682b5dfae1696fb60826250945d3f68505024653d582076b4bc5c576ae2253
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00004_truth1-1-1,3,50,50,4,fixed_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_2,2,6.114945538188551,2.011183612579003,0.6711035936429972,17,True,False,3.2352775509051234e-05,True,5.743405124096402,0.6381561248996002,False,24.264725095409027,24.264725095409027,1.0,,,,,0.034256999992066994,,,,,,,,,full_fixed_rank:original_start_2,0.06476848554838695,5.743405124096402,"[0.06476848554838695, 5.530984421229831, 5.9572404908521, 5.875235316974871, 5.601928151314851, 5.563909485645145, 5.631890767807576, 5.670934851283768, 5.696180349839404, 5.712782880720968, 5.723621512603652, 5.730653485181504, 5.735223185997175, 5.738226697399134, 5.740243920262721, 5.741641765130313, 5.742648636359216, 5.743405124096402]",69682b5dfae1696fb60826250945d3f68505024653d582076b4bc5c576ae2253
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00004_truth1-1-1,3,50,50,4,fixed_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_3,3,6.114147622539054,2.0111814798693612,0.6710610204347394,19,True,False,3.374718784191826e-05,True,5.744233284316952,0.6382481427018836,False,24.261714689190274,24.261714689190274,1.0,,,,,0.03829470000346191,,,,,,,,,full_fixed_rank:original_start_3,0.10139249963438587,5.744233284316952,"[0.10139249963438587, 7.05785375579123, 7.708516668235233, 7.651130401955179, 8.108717498269366, 8.370088392058951, 7.6423007876075255, 6.870260877195236, 6.43400289112927, 6.178367517030335, 6.020746155296269, 5.917483128623567, 5.847050277053064, 5.798007601025659, 5.7635941473979955, 5.739436776207261, 5.7399856720909215, 5.742116699423283, 5.743416375130833, 5.744233284316952]",69682b5dfae1696fb60826250945d3f68505024653d582076b4bc5c576ae2253
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00004_truth1-1-1,3,50,50,4,fixed_rank,time_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,4,1.9386093960381499,1.807174599532223,0.06779849348431628,11,True,False,4.072785690108627e-05,True,6.631453540475451,0.736828171163939,False,19.85037914564226,19.85037914564226,1.0,,,,,0.017202499991981313,,,,,,,,,time_split_0,5.744233284316951,6.631453540475451,"[5.744233284316951, 6.356409403579473, 6.590219305397193, 6.667827726415685, 6.6851304748218805, 6.680925088725121, 6.670286483914695, 6.659076512112606, 6.649365034396947, 6.641641263222093, 6.635778009809399, 6.631453540475451]",69682b5dfae1696fb60826250945d3f68505024653d582076b4bc5c576ae2253
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00004_truth1-1-1,3,50,50,4,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,2.0837535637005726,1.8593790103282983,0.10767806581398416,19,True,False,6.393469024218387e-05,True,8.292462349834542,0.9213847055371713,False,17.44387623215156,17.44387623215156,1.0,,,,,0.03026940001291223,,,,,,,,,time_split_1,5.697101914998291,8.292462349834542,"[5.697101914998291, 7.019057768942708, 6.941670143545542, 6.448751209397474, 6.193855840444949, 6.618521666839688, 6.990138608581096, 7.3107718186004735, 7.575954819632695, 7.784009108414539, 7.939064880291962, 8.049828288035977, 8.126720519924929, 8.179428342358873, 8.215686743383745, 8.241091794676837, 8.259434730090721, 8.273174385592311, 8.283862027381817, 8.292462349834542]",69682b5dfae1696fb60826250945d3f68505024653d582076b4bc5c576ae2253
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00004_truth1-1-1,3,50,50,4,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,6,2.0211969498088846,1.8625775345463822,0.07847796093176412,11,True,False,5.044461103054868e-05,True,7.444079478418535,0.827119942046504,False,19.786464656108002,19.786464656108002,1.0,,,,,0.01719269997556694,,,,,,,,,unit_split_0,5.744233284316954,7.444079478418535,"[5.744233284316954, 6.83412566114501, 6.887327810824506, 7.288543213656576, 7.457930420199591, 7.5193625493540885, 7.5306080333855006, 7.51982814775449, 7.5007980880687075, 7.480136587010551, 7.4608418857507735, 7.444079478418535]",69682b5dfae1696fb60826250945d3f68505024653d582076b4bc5c576ae2253
fit_diagnostic,b867e9855af0a3ac,dgp3_N50_T50_r00004_truth1-1-1,3,50,50,4,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,7,2.0003313874348776,1.7567170724805268,0.12178697814003175,27,True,False,7.4622001166698e-05,True,9.023180558767608,1.0025756176408454,True,16.35848753794597,16.35848753794597,1.0,,,,,0.042856299987761304,,,,,,,,,unit_split_1,4.689208811188136,9.023180558767608,"[4.689208811188136, 5.894512820054989, 6.508876157235469, 7.038385147639831, 7.4197267373460365, 7.713871253974029, 7.947043559292098, 8.137514656246976, 8.297675669408369, 8.43548523771192, 8.555788122714487, 8.661289629701177, 8.753299008251304, 8.832335179684867, 8.89861679038939, 8.952424218648215, 8.994318790737111, 9.025221397560031, 9.0463760679531, 9.059241207970018, 9.065354768574164, 9.066210310152783, 9.063165200075966, 9.057387049232847, 9.049834138454937, 9.041260766807797, 9.032237825801394, 9.023180558767608]",69682b5dfae1696fb60826250945d3f68505024653d582076b4bc5c576ae2253
