record_type,run_id,semantic_replication_id,dgp,N,T,replication,method,target,primary_status,target_tangent_norm,target_supported,riesz_iterations,riesz_residual,riesz_converged,riesz_target_rayleigh_quotient,tangent_gram_min_eigenvalue,tangent_gram_max_eigenvalue,tangent_gram_condition_number,variance_estimate,standard_error,interval_length,estimate_finite,standard_error_finite,phi_full,phi_time_sum,phi_unit_sum,phi_corrected,true_target_projection_ratio,true_entry_unit_leverage_scaled,true_entry_time_leverage_scaled,target_applicability,headline_theorem_target,dgp_realization_hash,time_split_0_status,time_split_1_status,unit_split_0_status,unit_split_1_status
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,A_entry,success,0.1621048707268155,True,106,8.790867518960634e-09,True,3.1223186502022418,0.18034788889596762,54.19224097921007,300.4872488996557,0.01010719093032033,0.10053452606105193,0.3940881005649305,True,True,0.6539091003184704,,,0.6539091003184704,0.16069736046128663,1.26103416960879,1.3382052214152136,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,,,,
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,B_entry,success,0.1642558592225807,True,109,8.73476305349227e-09,True,0.8720964652621797,0.18034788889596762,54.19224097921007,300.4872488996557,0.07712628131904849,0.27771618843533136,1.0886274545139771,True,True,0.7620770117328665,,,0.7620770117328665,0.13472469667932155,1.1621312995229254,0.6606203660555482,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,,,,
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,A_fixed_time_mean,success,0.09843780952425638,True,100,9.568332615462355e-09,True,4.816815718787151,0.18034788889596762,54.19224097921007,300.4872488996557,0.0035236550384554702,0.059360382735082415,0.23268842453854952,True,True,0.6003847324311931,,,0.6003847324311931,0.9949185104084706,,,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,,,,
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,B_fixed_time_mean,success,0.0889783827225483,True,104,9.683767978545337e-09,True,0.9153742548699436,0.18034788889596762,54.19224097921007,300.4872488996557,0.017929909563364044,0.13390261223502714,0.5248885948329711,True,True,0.46052760260592485,,,0.46052760260592485,0.9345494847964874,,,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,,,,
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,A_full_mean,success,0.009990281013586821,True,113,8.195999330148514e-09,True,0.9158259065718725,0.18034788889596762,54.19224097921007,300.4872488996557,0.00010398935865323066,0.010197517278888556,0.039973533196692924,True,True,0.47546232620928364,0.47264374301797074,0.4745935406007664,0.47914969500911375,0.9998244679402972,,,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,success,success,success,success
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,B_full_mean,success,0.009838048780911235,True,115,9.521455100291655e-09,True,0.7612059605028417,0.18034788889596762,54.19224097921007,300.4872488996557,0.000554301297681707,0.023543604177816677,0.09228923250957488,True,True,0.574007874610388,0.5634612541438899,0.5657551723549437,0.5928071973323306,0.9961611915133775,,,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,success,success,success,success
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,A_G1_fixed_time,success,0.10055030597259017,True,102,9.556937584728984e-09,True,4.672451829235334,0.18034788889596762,54.19224097921007,300.4872488996557,0.0037395802682824914,0.061152107635653014,0.2397118570891935,True,True,0.6088445308482696,,,0.6088445308482696,0.7043821092091259,,,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,,,,
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,A_G2_fixed_time,success,0.09783988634951618,True,101,9.793358867052135e-09,True,4.8528738508287725,0.18034788889596762,54.19224097921007,300.4872488996557,0.003436934817089736,0.05862537690360495,0.22980725462230403,True,True,0.5919249340141166,,,0.5919249340141166,0.7121246617808228,,,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,,,,
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,A_G2_minus_G1_fixed_time,success,0.024617177100560734,True,108,7.888099258883879e-09,True,2.5084699395097094,0.18034788889596762,54.19224097921007,300.4872488996557,0.0002584100135176459,0.01607513650074692,0.06301337717605839,True,True,-0.01691959683415302,,,-0.01691959683415302,0.11581384777710342,,,weak_target_stress_outside_assumption9,False,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,,,,
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,A_G1_time_average,success,0.013921273449564323,True,111,9.437021721431309e-09,True,1.3256430808224238,0.18034788889596762,54.19224097921007,300.4872488996557,0.0001700554141395504,0.01304052967250757,0.05111793699488149,True,True,0.4821618893683215,0.47593299196336625,0.4801289312960335,0.4904237448455647,0.9912379313731445,,,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,success,success,success,success
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,A_G2_time_average,success,0.013909164174064908,True,112,9.748730476716456e-09,True,1.1243225891044797,0.18034788889596762,54.19224097921007,300.4872488996557,0.00017330084195971206,0.01316437776576288,0.051603412599550216,True,True,0.4687627630502457,0.4693544940725752,0.4690581499054992,0.4678756451726628,0.9914294826604808,,,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,success,success,success,success
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,A_G2_minus_G1_time_average,success,0.019372933335856428,True,106,9.728939378736672e-09,True,2.5258519612111865,0.18034788889596762,54.19224097921007,300.4872488996557,0.00027075507791938385,0.01645463697318734,0.06450099169225672,True,True,-0.013399126318075738,-0.006578497890791024,-0.011070781390534306,-0.022548099672901882,0.9827696011727488,,,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,success,success,success,success
inference_diagnostic,f87b622f889053fe,dgp1_N100_T100_r2026080901_truth1-1-1,1,100,100,2026080901,fixed_rank,B_G1_fixed_time,success,0.09175788598926364,True,106,8.917570967084437e-09,True,0.9142940023877395,0.18034788889596762,54.19224097921007,300.4872488996557,0.01911226166448558,0.13824710363868598,0.5419186881976016,True,True,0.47346196688930564,,,0.47346196688930564,0.6525308130833368,,,theorem_covered,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,,,,
