record_type,run_id,semantic_replication_id,dgp,N,T,replication,method,fit_type,target,requested_rank,numerical_rank,initialization_route,start_number,objective_initial,objective_final,relative_objective_change,iterations,convergence_flag,iteration_cap_hit,stationarity_residual,stationarity_pass,coefficient_envelope,coefficient_envelope_ratio,coefficient_bound_hit,sigma_1,sigma_r,sigma_r_over_sigma_1,best_start_objective,second_start_objective,objective_stability_gap,objective_stability_pass,runtime_seconds,exception_type,exception_message,nuclear_path_index,lambda,thresholded_rank,candidate_source,IC,IC_valid,dgp_realization_hash,diagnostic_context,initial_coefficient_envelope,final_coefficient_envelope,coefficient_envelope_history
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[1, 2, 2]","[1, 2, 2]",deterministic,38,1.736038978390973,1.397472008629192,0.1950226774721255,49,True,False,2.719918261743246e-05,True,11.100690246929544,1.233410027436616,True,25.76958063411896,25.76958063411896,1.0,1.3955428886148016,1.397472008629192,,False,0.38463310000952333,,,,,,"baseline_local_completion|neighbor_of_(1, 1, 2)|nuclear_path_16|nuclear_path_17|nuclear_path_18|nuclear_path_19|nuclear_path_20|nuclear_path_21",inf,False,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_0:neighbor_rank_(1, 2, 2):start_2",4.328964341698508,11.100690246929544,"[4.328964341698508, 4.981444566574615, 5.321483842323648, 5.51732079625396, 5.617603437228666, 5.649745673830798, 5.994914642737163, 6.482850154347983, 6.950990331838329, 7.378796304666518, 7.752541504577177, 8.06998852225836, 8.33731737832637, 8.563891891298246, 8.758777033507831, 8.929342107353126, 9.08106973069214, 9.217848219361983, 9.342372869927928, 9.456505312033913, 9.561549327237628, 9.6584461641124, 9.747906197430876, 9.830494776203903, 9.90668682496423, 9.976900821437772, 10.041519442989674, 10.100901717347377, 10.155389824761196, 10.205312583579238, 10.250986929127986, 10.312888604286623, 10.375588439511592, 10.435076843798944, 10.49158293153715, 10.545324172310849, 10.596506142412743, 10.645322298987542, 10.6919538346544, 10.736569641167973, 10.779326391350404, 10.820368736247376, 10.859829607131427, 10.89783060806396, 10.934482483121943, 10.969885642292692, 11.004130730861695, 11.037299228467665, 11.069464065593587, 11.100690246929544]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[1, 2, 2]","[1, 2, 2]",nuclear_path,39,6.35781700108439,1.3955428886148016,0.7804996764806571,38,True,False,2.1722895097999023e-05,True,17.236041630846145,1.9151157367606828,True,25.66985189391098,25.66985189391098,1.0,,,,False,0.3040096999902744,,,,,,start,,,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_0:neighbor_rank_(1, 2, 2):start_3",0.08881133386527774,17.236041630846145,"[0.08881133386527774, 8.605644514058463, 8.567061422953397, 9.309529925158785, 9.518145627151174, 9.241815247291369, 8.372315331035404, 9.799911679175917, 11.472191837601052, 12.773838108657008, 13.615187461064945, 14.10868510250166, 14.36291261990115, 14.461778904966472, 14.461603600617329, 14.396921332794495, 14.287677089489284, 14.144878380982794, 13.974957997443182, 13.783675712012077, 13.578823309872288, 13.369890627031939, 13.4118701417242, 13.669129833600625, 13.95382520868827, 14.256319801373136, 14.567428834118635, 14.878933798247827, 15.18386627357472, 15.476642312216429, 15.753082778354095, 16.010340750641635, 16.246758565574066, 16.46168070874759, 16.65524870252413, 16.828199913119633, 16.981685637683285, 17.117117015211804, 17.236041630846145]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[2, 1, 2]","[2, 1, 2]","cap_pilot_route_0:neighbor_rank_(2, 1, 2):start_1",40,1.549655022157769,1.3903309991002364,0.10281257491469734,79,True,False,6.0731567258870083e-05,True,7.113291798439377,0.790365755382153,False,26.028384508377435,11.961169325795257,0.4595432852140886,,,,,0.603565700002946,,,,,,,,,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_0:neighbor_rank_(2, 1, 2):start_1",6.404325688672006,7.113291798439377,"[6.404325688672006, 6.417859607915456, 6.50324892627826, 6.592783433427307, 6.661874048073754, 6.715050352119609, 6.7539197913108655, 6.779851193624387, 6.794466567013796, 6.79944949535133, 6.79671098232436, 6.788376364674661, 6.776562131331408, 6.763095181889607, 6.781271329174753, 6.804121840230319, 6.818493755480577, 6.826167794355973, 6.828706674441707, 6.827403776143193, 6.823285462896926, 6.817141463363416, 6.809565409020315, 6.800995295679333, 6.791749113896919, 6.7820541431107575, 6.772070056918214, 6.761906675606985, 6.751637379371603, 6.741309136258685, 6.730949951741894, 6.720574384665147, 6.710187628014028, 6.713903332052037, 6.7191382120636, 6.724149934244718, 6.728981709892281, 6.733672409446133, 6.738257928907317, 6.742772295207057, 6.747248568764805, 6.751719585241543, 6.756218564932789, 6.760779606559864, 6.765438071817649, 6.77023085755458, 6.77519654377966, 6.780375397997531, 6.785809210201078, 6.791540929113961, 6.7976140702459995, 6.804071871506943, 6.810956183988605, 6.818306105061045, 6.826156388061048, 6.834535695830936, 6.843464800370282, 6.852954862063894, 6.863005942328121, 6.8736059063968735, 6.884729854003772, 6.896340174661454, 6.908387265764387, 6.920810884787047, 6.933542042572195, 6.94650529367206, 6.95962124933856, 6.972809131853454, 6.985989203590026, 6.999084935174342, 7.012024817349839, 7.024743763686444, 7.037184090469455, 7.049296092232587, 7.06103825470507, 7.07237716129652, 7.08328715564354, 7.093749822806139, 7.1037533472444325, 7.113291798439377]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[2, 1, 2]","[2, 1, 2]",nuclear_path,41,1.889307204435096,1.390326263091853,0.2641078910681647,72,True,False,5.941479813843011e-05,True,7.116584207577654,0.7907315786197393,False,26.030154758816337,11.965209646170536,0.4596672496585121,,,0.0,True,0.5641032999847084,,,,,,loss_improvement,,,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_0:neighbor_rank_(2, 1, 2):start_2",3.288040585955524,7.116584207577653,"[3.288040585955524, 5.203285281308515, 5.903846573529859, 6.3688651113104875, 6.5384706954566205, 6.547695032421773, 6.606684227688058, 6.635841961321344, 6.648399466455627, 6.651154245924873, 6.647694499097791, 6.6532877714632574, 6.726142411715742, 6.782492804229184, 6.824108286814045, 6.852802187941223, 6.870491663421732, 6.879120981001253, 6.880540891966405, 6.8764086666390964, 6.868133433016325, 6.856864092298183, 6.8435062086534675, 6.828753901014253, 6.813126503732395, 6.797003906099835, 6.780657633970258, 6.764276721799586, 6.764878167792119, 6.767455700268539, 6.7697017585550325, 6.771767730761779, 6.773770110337814, 6.775799564962678, 6.77792795441402, 6.78021373496052, 6.782706098231807, 6.78544811328959, 6.788479073625933, 6.791836195660276, 6.795555770904434, 6.799673839321014, 6.8042264259734555, 6.809249366869684, 6.814777743381554, 6.820844948327483, 6.827481420865389, 6.834713110806908, 6.842559763161149, 6.851033145888491, 6.860135371357433, 6.869857477323361, 6.8801784297161515, 6.891064683370738, 6.902470388896987, 6.914338270097685, 6.926601126700345, 6.939183853300075, 6.952005817626609, 6.964983416077376, 6.978032623475122, 6.991071374171287, 7.00402164672949, 7.016811167052791, 7.029374688018023, 7.041654842118683, 7.053602594037035, 7.065177341187271, 7.076346722370062, 7.0870861990411935, 7.097378472105257, 7.107212791474005, 7.116584207577653]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[2, 0, 2]","[2, 0, 2]",deterministic,42,2.23153909141182,1.798429747675874,0.19408548360312716,66,True,False,5.448695557186039e-05,True,27.56594085614264,3.062882317349182,True,36.66356955157216,13.732321792333872,0.37454950405245035,1.798429747675874,1.7984483157996107,,False,0.45213459999649785,,,,,,"baseline_local_completion|neighbor_of_(2, 1, 2)",inf,False,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_0:neighbor_rank_(2, 0, 2):start_1",7.116584207577654,27.56594085614264,"[7.116584207577654, 7.146504130088991, 6.77858098727476, 6.600823932634905, 8.142235441919983, 9.59071003520497, 10.660823282480406, 11.28106111589396, 11.52829921859219, 11.617811052954522, 12.663725173853294, 13.483061579456091, 14.086648294532562, 14.500726223865428, 14.760298977011852, 14.90094098827404, 14.953855263248697, 14.944248664196328, 14.891527580065949, 14.810164963382228, 14.710686627496484, 14.60057350864954, 14.485021752359843, 14.36755435541921, 14.250496771681231, 14.135336040482622, 14.022984982515405, 13.913972051442554, 13.808574866371616, 13.70691225728992, 13.769092012350022, 14.096493515725932, 14.438676463335845, 14.787840251136304, 15.143961083212679, 15.506950784643356, 15.87665382272507, 16.25284490034554, 16.635227637573067, 17.023434740184076, 17.417029930793984, 17.81551178664795, 18.218319491109607, 18.62484037083765, 19.03441896729755, 19.446367289682396, 19.859975825010547, 20.274524845519714, 20.689295554864508, 21.10358065027964, 21.516693941466066, 21.927978749763977, 22.336814903477613, 22.742624237703204, 23.144874591875308, 23.543082369881734, 23.936813782795184, 24.325684932099147, 24.709360912621193, 25.087554121389278, 25.46002195415754, 25.82656405848463, 26.187019293924408, 26.541262528647973, 26.889201379697074, 27.230772982586377, 27.56594085614264]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[2, 0, 2]","[2, 0, 2]",deterministic,43,2.5848936738960693,1.7984483157996107,0.304246695343214,71,True,False,5.5432745965374426e-05,True,27.17146271638255,3.0190514129313946,True,36.54591055484848,13.714417638274703,0.3752654518675068,1.798429747675874,1.7984483157996107,,False,0.4799244999885559,,,,,,"baseline_local_completion|neighbor_of_(2, 1, 2)",inf,False,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_0:neighbor_rank_(2, 0, 2):start_2",3.288040585955524,27.17146271638255,"[3.288040585955524, 5.340747226790403, 5.25656919244575, 5.5953169654538035, 6.2040157108843745, 6.558287051403447, 7.774808545819627, 9.016723756102484, 9.91316841345493, 10.446978933813565, 10.704711245427086, 10.791029311411911, 10.788762223867655, 11.557400350957211, 12.39874505913624, 13.102231855364176, 13.651362101604828, 14.04986064421476, 14.316490001468264, 14.476494731566083, 14.555046564612276, 14.5739290888902, 14.550559585162684, 14.498206265761413, 14.426654721895837, 14.34295069354576, 14.252066887062007, 14.157448653719147, 14.061438800856521, 13.965598115238583, 13.870941851217218, 13.778111122109657, 13.68749518419287, 13.59931741548824, 13.51369490176083, 13.60737077318719, 13.914990598161653, 14.227993951871413, 14.546492868953239, 14.870542747176675, 15.200138874967829, 15.535213098976259, 15.891957043838236, 16.27103698248143, 16.655475186079435, 17.04494719251071, 17.439061616992436, 17.837364281542875, 18.23934413648229, 18.64444079441967, 19.052053400655698, 19.461550487491834, 19.87228041038074, 20.28358194500608, 20.694794636538763, 21.105268532348187, 21.514372991431745, 21.921504340101084, 22.32609222581695, 22.72760460184404, 23.12555134835758, 23.519486596418343, 23.909009867500217, 24.29376617249573, 24.67344523128963, 25.04777997902135, 25.416544520531637, 25.779551682829787, 26.13665029919414, 26.487722339870228, 26.832679984971083, 27.17146271638255]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[2, 0, 2]","[2, 0, 2]",third_randomized,44,6.355335701986133,1.8031912050005612,0.7162712892669009,116,True,False,5.78953783124185e-05,True,12.984616344786641,1.4427351494207379,True,30.916964418414782,12.754440373093086,0.41253857269041194,1.798429747675874,1.7984483157996107,,False,0.7991424000065308,,,,,,"baseline_local_completion|neighbor_of_(2, 1, 2)",inf,False,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_0:neighbor_rank_(2, 0, 2):start_3",0.09088748290448302,12.984616344786641,"[0.09088748290448302, 4.35446157839552, 6.509827727016809, 6.0323139388320905, 6.341640748741402, 7.2055952530849865, 8.20837801925869, 9.12164491836524, 9.832891191555513, 10.303288046069207, 10.529044052344608, 10.57525382477567, 10.54730974644143, 10.517931723919705, 10.512927279819895, 10.534159908021893, 10.576088659276321, 10.632300243900593, 10.697548886408287, 10.7681622383362, 10.841867807649576, 10.917451935618585, 10.994424152821036, 11.07274956069273, 11.152658818223678, 11.23452359135039, 11.318779913856632, 11.405883556121026, 11.496285261185058, 11.59041740678068, 11.688686574315872, 11.791468590317384, 11.899104018101005, 12.011893020160684, 12.130089154358677, 12.253892127758816, 12.383439879811986, 12.518800629042465, 12.659965690362673, 12.806843930077063, 12.95925864371283, 13.116947399727556, 13.279564995962915, 13.446689163270998, 13.617828088491846, 13.792428297971652, 13.969881018633501, 14.14952486939267, 14.330642658741796, 14.512450192837248, 14.6940753785377, 14.874526660513286, 15.052651203277337, 15.227085584124177, 15.396205502806726, 15.55808631497998, 15.71049251340702, 15.850919664960994, 15.976712920585193, 16.085276862146863, 16.17436822369584, 16.24242803404575, 16.288875285470702, 16.314270967705365, 16.32028636565512, 16.30947033028767, 16.284879206300346, 16.249673828343113, 16.206781804754797, 16.158681232688295, 16.10731210753405, 16.054087182572342, 15.999961934419145, 15.945527850789027, 15.891104933338992, 15.836820955042628, 15.782673424425479, 15.728575015304035, 15.674385305295433, 15.619932119160318, 15.565025439041333, 15.50946624311234, 15.45305203220603, 15.395580306796283, 15.336850886910142, 15.276667711410902, 15.214840585533858, 15.151187241260166, 15.085536012156, 15.017729384212657, 14.947628650609209, 14.87511985530671, 14.800121141403773, 14.722591507853474, 14.64254080577759, 14.560040561287758, 14.475234895375253, 14.388350444807392, 14.2997038252112, 14.209704911323577, 14.118854164675408, 14.027732545870093, 13.936983291903044, 13.847285995354602, 13.759324814054642, 13.673753942687311, 13.591164306223728, 13.512055486751114, 13.436816090333922, 13.365714296243398, 13.298898612271808, 13.236407339040863, 13.178184255573314, 13.124097697941412, 13.07396042960118, 13.027548291544731, 12.984616344786641]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[2, 2, 2]","[2, 2, 2]","cap_pilot_route_0:neighbor_rank_(2, 2, 2):start_1",45,1.3900843850594333,1.251287425969402,0.09984786577118268,63,True,False,3.5685196998292016e-05,True,8.323639935904032,0.9248488817671147,False,26.868395171050757,14.250235042591072,0.5303716486180362,,,,,0.5287863000121433,,,,,,,,,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_0:neighbor_rank_(2, 2, 2):start_1",7.116584207577654,8.323639935904032,"[7.116584207577654, 7.612001508683721, 8.515958288496522, 9.232868380006732, 9.671955434905149, 9.812236141356818, 9.774883752923113, 9.66328516719977, 9.522833878643205, 9.367918274744977, 9.203589651353784, 9.0335429039277, 8.861728170313171, 8.692028246930068, 8.527657937181539, 8.370776067743602, 8.222383012462608, 8.08243475231582, 7.950072926905474, 7.823887656969316, 7.82804546131589, 7.84310317412947, 7.85605791202424, 7.867359637372615, 7.8776097162859395, 7.8875451567777075, 7.897984169281741, 7.909727153578633, 7.9234195123862605, 7.939406835511814, 7.957644555972845, 8.000650603804592, 8.0876384466677, 8.158272071452174, 8.210093845722085, 8.242623124852102, 8.257054095950501, 8.255688465260764, 8.241386777378162, 8.217169118465707, 8.187309122525766, 8.210655275691288, 8.232735196021098, 8.253074245493568, 8.271281209585087, 8.287088882986476, 8.300374492643783, 8.311158238131846, 8.319582870088169, 8.325880918706831, 8.330337638826325, 8.333256753063395, 8.33493351734977, 8.335636762590575, 8.335599334161822, 8.335015120921511, 8.334040525446841, 8.33279845423317, 8.331383379569676, 8.32986652289807, 8.328300621355446, 8.326724032389263, 8.325164115945652, 8.323639935904032]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[2, 2, 2]","[2, 2, 2]",deterministic,46,1.6493508969802642,1.241154602290557,0.2474890548985414,96,True,False,4.629314374380532e-05,True,9.422559407836808,1.046951045315201,True,26.32900196869041,13.160274589957098,0.4998394776075017,1.241154602290557,1.251284374487852,,False,0.7974589000223204,,,,,,"baseline_local_completion|neighbor_of_(1, 2, 2)|neighbor_of_(2, 1, 2)",inf,False,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_0:neighbor_rank_(2, 2, 2):start_2",4.328964341698508,9.422559407836808,"[4.328964341698508, 4.7042477276208405, 5.435220144397932, 5.783692837909964, 6.081695512800677, 6.347325565963862, 6.607854666172584, 6.868293117859775, 7.125500675981478, 7.373410332045714, 7.605849329526686, 7.818204891742218, 8.007668399478204, 8.17265636706799, 8.312434530093375, 8.427123013415166, 8.573258047911404, 8.743599028847049, 8.885960814985447, 9.007437652958995, 9.113297435847716, 9.207396707585936, 9.29253421742966, 9.37072346143235, 9.44339653007591, 9.511557381668638, 9.5758988524195, 9.636892579885902, 9.694857499562943, 9.75001083686522, 9.802504834102036, 9.852452158444919, 9.899942673959158, 9.945053916689496, 9.987857200187706, 10.028420851536673, 10.06681168188007, 10.103095459353383, 10.1373368868844, 10.169599390653497, 10.199944887960848, 10.22843361382024, 10.255124031647414, 10.280072824185924, 10.303334947614292, 10.324963727980759, 10.34501097992455, 10.36352712968378, 10.380561325241356, 10.396161514302158, 10.410374464144184, 10.423245685127021, 10.434819201279028, 10.445137087623602, 10.454238667085786, 10.462159233668098, 10.468928146330223, 10.474566118634607, 10.47908150308373, 10.482465315982706, 10.48468464180349, 10.485673872206707, 10.485322968178895, 10.483461611436905, 10.479837822721299, 10.474089593943498, 10.465708832617832, 10.453999573794672, 10.438039041791447, 10.416663523751101, 10.3885219398804, 10.352258885611308, 10.306873749799376, 10.25220771035759, 10.18934813775689, 10.120660830216705, 10.049333519099418, 9.9786388199462, 9.911281786709385, 9.849067434883093, 9.792893624816353, 9.742940263746435, 9.698916725212962, 9.660280849403435, 9.626396609038421, 9.59663095949822, 9.570404157344555, 9.547209694333082, 9.52661682450164, 9.508264470987902, 9.491851785844641, 9.477128200706208, 9.463884306478997, 9.451944058688566, 9.441158374641489, 9.431399994207808, 9.422559407836808]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[2, 2, 2]","[2, 2, 2]",third_randomized,47,6.356559577934963,1.2574687138632883,0.8021777821090135,118,True,False,3.760675227188037e-05,True,9.1088050893524,1.0120894543724888,True,26.551818296774563,12.00981423215986,0.4523160748512194,1.241154602290557,1.251284374487852,,False,0.9756322000175714,,,,,,"baseline_local_completion|neighbor_of_(1, 2, 2)|neighbor_of_(2, 1, 2)",inf,False,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_0:neighbor_rank_(2, 2, 2):start_3",0.09088748290448302,9.1088050893524,"[0.09088748290448302, 5.713210286245711, 5.035982106311137, 5.416329749735341, 6.718192260935209, 8.337001370789102, 9.53452545847836, 10.304369075287168, 10.41546752949979, 10.018364760756466, 9.376161404964641, 8.677285724383045, 8.067889515448526, 7.620961305580181, 7.335525428918101, 7.1753670140651655, 7.100898288346889, 7.081605620255026, 7.097272063660226, 7.135424623268951, 7.188494166277232, 7.251620108455066, 7.321067382933816, 7.393148349179946, 7.4637228552730885, 7.528400368069004, 7.583297920013054, 7.625833471564274, 7.655040725049668, 7.671316618595057, 7.804511985747745, 8.142463309441736, 8.459882525447945, 8.759023769359858, 9.040338279733978, 9.302866128175124, 9.5447578084352, 9.76382329633237, 9.958014441845082, 10.125767846756013, 10.266179376842576, 10.379031645674079, 10.464727506239965, 10.524184643469184, 10.55872722129945, 10.569987559535077, 10.559816625099092, 10.530199140419604, 10.483172634687694, 10.420753888072667, 10.344877679313951, 10.257351386405011, 10.159826276212824, 10.05378376925093, 9.940533391974508, 9.821218634753725, 9.696827232277483, 9.568203097615106, 9.436057969049308, 9.300981587336473, 9.163449829379443, 9.02383066711531, 8.882388115981401, 8.73928451640256, 8.61476215025044, 8.574376258346689, 8.53044413136323, 8.482966075482162, 8.431878231396015, 8.377055100773331, 8.31831185937539, 8.255406821825826, 8.188044589241464, 8.115880622407168, 8.038528226292339, 7.955569166634872, 7.866569282335992, 7.823538899375908, 7.843533373416885, 7.865013199042856, 7.8880782928777, 7.912813674304922, 7.939283185446195, 7.967523894183004, 7.997542235796903, 8.02931270810765, 8.062779351512281, 8.097859509247753, 8.134448775017745, 8.172425831256671, 8.211656103273445, 8.25199365951127, 8.29328136398005, 8.335349762938915, 8.378015477937371, 8.421079965370206, 8.464329411910706, 8.507536306255775, 8.550462910798142, 8.59286651014184, 8.634505998812333, 8.675149144846603, 8.714579767943635, 8.75260411073351, 8.789055838459252, 8.823799330932301, 8.856731176445495, 8.887779991973328, 8.916904846264906, 8.944092641937273, 8.969354826507505, 8.992723767983776, 9.014249068696879, 9.03399401955775, 9.05203232875109, 9.068445201320113, 9.083318801877395, 9.096742101457775, 9.1088050893524]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[1, 0, 0]","[1, 0, 0]",deterministic,48,4.761705614620686,2.8618404434162574,0.3989883720175697,4,True,False,1.1204605630508249e-05,True,1.3250939175389749,0.14723265750433054,False,35.568685024963855,35.568685024963855,1.0,2.861840367227281,2.8618404434162574,2.6622371161438184e-08,True,0.02018079999834299,,,,,,"baseline_local_completion|neighbor_of_(0, 0, 0)|neighbor_of_(1, 1, 0)|nuclear_path_2|nuclear_path_3",1.8784770354510019,True,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_1:initial_rank_(1, 0, 0):start_1",0.7653339540873346,1.3250939175389749,"[0.7653339540873346, 1.422289957857113, 1.3345653520011855, 1.3264245251525932, 1.3250939175389749]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[1, 0, 0]","[1, 0, 0]",nuclear_path,49,4.278167279880683,2.8618404266519257,0.33105925050884366,4,True,False,1.0600775500701463e-05,True,1.3251263078348017,0.14723625642608906,False,35.568595272226425,35.568595272226425,1.0,,,5.857884857761444e-09,True,0.020088199991732836,,,,,,start,,,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_1:initial_rank_(1, 0, 0):start_2",0.9081108838903729,1.3251263078348017,"[0.9081108838903729, 1.4146512037687655, 1.3348764984309127, 1.3265952298769565, 1.3251263078348017]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[1, 0, 1]","[1, 0, 1]","cap_pilot_route_1:neighbor_rank_(1, 0, 1):start_1",50,2.861459720943094,2.24983925493783,0.21374421646714045,7,True,False,4.446552643016169e-05,True,4.88201152364126,0.5424457248490289,False,32.36904787764058,32.36904787764058,1.0,,,,,0.04352249999647029,,,,,,,,,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_1:neighbor_rank_(1, 0, 1):start_1",1.3251263078348008,4.88201152364126,"[1.3251263078348008, 4.1627460650587755, 4.529803800054017, 4.718234797055315, 4.809516870621054, 4.852702331066511, 4.8728187952049264, 4.88201152364126]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[1, 0, 1]","[1, 0, 1]",nuclear_path,51,4.761705615102758,2.249839040939731,0.527514041648461,9,True,False,3.812896894832603e-05,True,4.885765067958463,0.5428627853287181,False,32.36325793755263,32.36325793755263,1.0,,,5.857884857761444e-09,True,0.05209000001195818,,,,,,loss_improvement,,,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_1:neighbor_rank_(1, 0, 1):start_2",0.7653339540873346,4.885765067958463,"[0.7653339540873346, 4.811802582521212, 4.528280187226092, 4.3738727331627825, 4.632667906321295, 4.740233138198432, 4.825765638156689, 4.862929808647774, 4.879029082602871, 4.885765067958463]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[1, 1, 0]","[1, 1, 0]","cap_pilot_route_1:neighbor_rank_(1, 1, 0):start_1",52,2.8606968007353615,2.291223461249719,0.19906805200021743,7,True,False,1.6918877509655613e-05,True,5.674895969123534,0.6305439965692815,False,31.59109354580606,31.59109354580606,1.0,,,,,0.0424631999921985,,,,,,,,,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_1:neighbor_rank_(1, 1, 0):start_1",1.3251263078348008,5.674895969123534,"[1.3251263078348008, 5.123079307056372, 5.486125336023096, 5.661768349184328, 5.678533658980497, 5.677841076467922, 5.6760760035948055, 5.674895969123534]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[1, 1, 0]","[1, 1, 0]",deterministic,53,3.5817852091026396,2.291224853447036,0.3603120456178704,7,True,False,2.1578982364566662e-05,True,5.676043082868246,0.6306714536520274,False,31.590109336549386,31.590109336549386,1.0,2.29122481612164,2.291224853447036,1.629058632767718e-08,True,0.04296530000283383,,,,,,"baseline_local_completion|neighbor_of_(1, 0, 0)|neighbor_of_(1, 1, 1)|nuclear_path_4",1.789963613269194,True,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_1:neighbor_rank_(1, 1, 0):start_2",0.9753991132657907,5.676043082868246,"[0.9753991132657907, 4.967664583694474, 5.470070998987559, 5.655591034414968, 5.679716210334195, 5.680310029929366, 5.677968258359241, 5.676043082868246]"
fit_diagnostic,6e4214ce260ae6c3,dgp1_N50_T50_r00005_truth1-1-1,1,50,50,5,selected_rank,coefficient_fit,,"[2, 0, 0]","[2, 0, 0]","cap_pilot_route_1:neighbor_rank_(2, 0, 0):start_1",54,2.8590724646009456,2.6186655961607603,0.0840856156731725,38,True,False,8.789487558489472e-05,True,4.982968111191768,0.5536631234657521,False,35.927427306416845,14.024972646357723,0.3903695226140721,,,,,0.205002600006992,,,,,,,,,be9cc050acbe752601ada9c4338c9c0208ae9befc72ddcac866f4f1f5703c3a5,"cap_pilot_route_1:neighbor_rank_(2, 0, 0):start_1",1.325725696638664,4.982968111191769,"[1.325725696638664, 1.6724882450103722, 1.6967480029534414, 1.7077612433077358, 1.6804008013493335, 1.666714354703729, 1.6719730318710297, 1.677586941443355, 1.6827006652832899, 1.6862649551268942, 1.6870335012260875, 1.6946224505343088, 1.7236218801126488, 1.754542775450619, 1.7873924928429483, 1.8212779607799274, 1.85326004835004, 1.9047322780407263, 2.0038614111500044, 2.080086308121736, 2.165635947916733, 2.279211498772903, 2.376491261071161, 2.454928830646282, 2.514435691834171, 2.5564967431958614, 2.5839922216436015, 2.8805007428158786, 3.219502231422566, 3.531163443343802, 3.8107794794575853, 4.057192787216994, 4.270843778634057, 4.453047011789323, 4.605853058902146, 4.731979909213695, 4.834623428142674, 4.917178761840391, 4.982968111191769]"
