record_type_attempt,run_id,dgp,N,T,replication,method,primary_status_attempt,status_attempt,completed_dgp_replication,point_estimate_valid,inference_valid,retained_for_bias_rmse,retained_for_coverage,retained_for_rejection,supplied_rank_vector_attempt,selected_rank_vector_attempt,cap_pilot_rank_attempt,candidate_coverage_attempt,rank_selection_diagnostics_attempt,expected_fit_count,semantic_replication_id_attempt,dgp_realization_hash_attempt,replication_runtime_seconds_attempt,exception_type,exception_message,unconstrained_outside_box,constrained_fallback_used_attempt,boundary_active_attempt,constrained_solver_status,target,record_type,primary_status,warning_flags,semantic_replication_id,status,true_rank_vector,truth,estimate,standard_error,variance,plugin_estimate,plugin_standard_error,plugin_variance,plugin_error,corrected_estimate,corrected_standard_error,corrected_variance,corrected_error,phi_full,phi_time_sum,phi_unit_sum,split_fit_count,split_coefficient_fit_count,split_fit_runtime_seconds,split_diagnostics_json,time_split_assignments_json,unit_split_assignments_json,centered_reject_5pct,reject_zero_5pct,covered_95pct,corrected,supplied_rank_vector,selected_rank_vector,selected_rank,selected_ic,rank_at_cap,candidate_count,candidate_coverage,cap_pilot_rank,rank_selection_diagnostics,ic_gap,best_neighbor_rank,best_neighbor_target_change,full_objective,full_iterations,stationarity_residual,max_envelope_ratio,riesz_iterations,riesz_equation_residual,riesz_target_rayleigh_quotient,riesz_target_tangent_norm,tangent_gram_coordinate_dimension,tangent_gram_smallest_eigenvalue,tangent_gram_largest_eigenvalue,tangent_gram_condition_number,tangent_gram_eigensolver_converged,tangent_gram_eigensolver_status,weighted_residual_identity,coefficient_bound_active,boundary_active,constrained_fallback_used,spatial_cutoff,spatial_c,rank_runtime_seconds,inference_runtime_seconds,replication_runtime_seconds,seed_dgp,config_hash,git_commit,c_a,c_H,c_xi,pre_scaling_max_abs_a,final_max_abs_a,mean_a,mean_b,min_a,max_a,min_b,max_b,mu_lambda_a_1,mu_lambda_a_2,mu_lambda_b_1,mu_lambda_b_2,theoretical_max_abs_A,theoretical_max_abs_B,theoretical_max_abs_H,theoretical_coefficient_envelope,realized_max_abs_A,realized_max_abs_B,realized_max_abs_H,realized_coefficient_envelope,coefficient_bound_B,required_simulation_interior_margin,deterministic_interior_margin,coefficient_envelope_condition_pass,dgp_realization_hash,target_applicability,headline_theorem_target,true_target_direction_norm,true_target_tangent_norm,true_target_projection_ratio,true_entry_unit_leverage_scaled,true_entry_time_leverage_scaled,failure_detail,A_G1_fixed_time_true,A_G2_fixed_time_true,A_G2_minus_G1_fixed_time_true,A_G1_time_average_true,A_G2_time_average_true,A_G2_minus_G1_time_average_true,B_G1_fixed_time_true,B_G2_fixed_time_true,B_G2_minus_G1_fixed_time_true,B_G1_time_average_true,B_G2_time_average_true,B_G2_minus_G1_time_average_true,A_G2_minus_G1_fixed_time_raw_true,A_G2_minus_G1_time_average_raw_true,extreme_estimate_flag
replication,f87b622f889053fe,1,100,100,2026080901,fixed_rank,success,success,True,True,True,True,True,True,"[1, 1, 1]",,,,,7,dgp1_N100_T100_r2026080901_truth1-1-1,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,7.445108899992192,,,False,False,False,not_needed_interior_fast_path,A_entry,target,success,[],dgp1_N100_T100_r2026080901_truth1-1-1,success,"[1, 1, 1]",0.6539125024377385,0.6539091003184704,0.10053452606105193,0.01010719093032033,0.6539091003184704,0.10053452606105193,0.01010719093032033,-3.402119268081094e-06,0.6539091003184704,0.10053452606105193,0.01010719093032033,-3.402119268081094e-06,0.6539091003184704,,,0.0,4.0,0.5714275999926031,[],null,null,False,True,True,False,"[1, 1, 1]",,"[1, 1, 1]",,,,,,,,null,,1.7208814943923965,11.0,1.89222126290638e-07,0.6345094512871645,106.0,8.790867518960634e-09,3.1223186502022418,0.1621048707268155,597.0,0.18034788889596762,54.19224097921007,300.4872488996557,True,converged,8.0109905143916e-07,False,False,False,0.0,1.0,0.14381799998227507,0.07906329998513684,1.0249334999825805,"[20260807, 4011364011, 1941079659, 1748391853, 1748391853, 2147434292, 1387497986, 1337576661]",f87b622f889053fe,ef5b6622d042d1896faf2580bb7c8fd6212a3779,0.9944657542384553,0.6546536707079772,1.9136634556673244,0.8547302874706986,0.85,0.4921570091433365,0.5724530607948933,0.26360945835577704,0.85,0.08528083044827155,1.5746592760147906,0.8999999999999999,1.1,0.8,1.2,0.85,1.7774613391789282,6.509671195844852,6.509671195844852,0.85,1.5746592760147906,4.896465851371636,4.896465851371636,10.0,1.0,3.4903288041551477,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,theorem_covered,True,1.0,0.16069736046128663,0.16069736046128663,1.26103416960879,1.3382052214152136,,,,,,,,,,,,,,,,False
replication,f87b622f889053fe,1,100,100,2026080901,fixed_rank,success,success,True,True,True,True,True,True,"[1, 1, 1]",,,,,7,dgp1_N100_T100_r2026080901_truth1-1-1,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,7.445108899992192,,,False,False,False,not_needed_interior_fast_path,B_entry,target,success,[],dgp1_N100_T100_r2026080901_truth1-1-1,success,"[1, 1, 1]",0.5538784346675487,0.7620770117328665,0.27771618843533136,0.07712628131904849,0.7620770117328665,0.27771618843533136,0.07712628131904849,0.20819857706531775,0.7620770117328665,0.27771618843533136,0.07712628131904849,0.20819857706531775,0.7620770117328665,,,0.0,4.0,0.5714275999926031,[],null,null,False,True,True,False,"[1, 1, 1]",,"[1, 1, 1]",,,,,,,,null,,1.7208814943923965,11.0,1.89222126290638e-07,0.6345094512871645,109.0,8.73476305349227e-09,0.8720964652621797,0.1642558592225807,597.0,0.18034788889596762,54.19224097921007,300.4872488996557,True,converged,1.8647490437206195e-07,False,False,False,0.0,1.0,0.14381799998227507,0.06531800000811927,1.1290427999920212,"[20260807, 4011364011, 1941079659, 1748391853, 1748391853, 2147434292, 1387497986, 1337576661]",f87b622f889053fe,ef5b6622d042d1896faf2580bb7c8fd6212a3779,0.9944657542384553,0.6546536707079772,1.9136634556673244,0.8547302874706986,0.85,0.4921570091433365,0.5724530607948933,0.26360945835577704,0.85,0.08528083044827155,1.5746592760147906,0.8999999999999999,1.1,0.8,1.2,0.85,1.7774613391789282,6.509671195844852,6.509671195844852,0.85,1.5746592760147906,4.896465851371636,4.896465851371636,10.0,1.0,3.4903288041551477,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,theorem_covered,True,1.0,0.13472469667932155,0.13472469667932155,1.1621312995229254,0.6606203660555482,,,,,,,,,,,,,,,,False
replication,f87b622f889053fe,1,100,100,2026080901,fixed_rank,success,success,True,True,True,True,True,True,"[1, 1, 1]",,,,,7,dgp1_N100_T100_r2026080901_truth1-1-1,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,7.445108899992192,,,False,False,False,not_needed_interior_fast_path,A_fixed_time_mean,target,success,[],dgp1_N100_T100_r2026080901_truth1-1-1,success,"[1, 1, 1]",0.5793133808543969,0.6003847324311931,0.059360382735082415,0.0035236550384554702,0.6003847324311931,0.059360382735082415,0.0035236550384554702,0.021071351576796182,0.6003847324311931,0.059360382735082415,0.0035236550384554702,0.021071351576796182,0.6003847324311931,,,0.0,4.0,0.5714275999926031,[],null,null,False,True,True,False,"[1, 1, 1]",,"[1, 1, 1]",,,,,,,,null,,1.7208814943923965,11.0,1.89222126290638e-07,0.6345094512871645,100.0,9.568332615462355e-09,4.816815718787151,0.09843780952425638,597.0,0.18034788889596762,54.19224097921007,300.4872488996557,True,converged,1.8083105595779211e-07,False,False,False,0.0,1.0,0.14381799998227507,0.06792010000208393,1.235245899995789,"[20260807, 4011364011, 1941079659, 1748391853, 1748391853, 2147434292, 1387497986, 1337576661]",f87b622f889053fe,ef5b6622d042d1896faf2580bb7c8fd6212a3779,0.9944657542384553,0.6546536707079772,1.9136634556673244,0.8547302874706986,0.85,0.4921570091433365,0.5724530607948933,0.26360945835577704,0.85,0.08528083044827155,1.5746592760147906,0.8999999999999999,1.1,0.8,1.2,0.85,1.7774613391789282,6.509671195844852,6.509671195844852,0.85,1.5746592760147906,4.896465851371636,4.896465851371636,10.0,1.0,3.4903288041551477,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,theorem_covered,True,0.09999999999999999,0.09949185104084705,0.9949185104084706,,,,,,,,,,,,,,,,,,False
replication,f87b622f889053fe,1,100,100,2026080901,fixed_rank,success,success,True,True,True,True,True,True,"[1, 1, 1]",,,,,7,dgp1_N100_T100_r2026080901_truth1-1-1,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,7.445108899992192,,,False,False,False,not_needed_interior_fast_path,B_fixed_time_mean,target,success,[],dgp1_N100_T100_r2026080901_truth1-1-1,success,"[1, 1, 1]",0.4799320005135478,0.46052760260592485,0.13390261223502714,0.017929909563364044,0.46052760260592485,0.13390261223502714,0.017929909563364044,-0.01940439790762294,0.46052760260592485,0.13390261223502714,0.017929909563364044,-0.01940439790762294,0.46052760260592485,,,0.0,4.0,0.5714275999926031,[],null,null,False,True,True,False,"[1, 1, 1]",,"[1, 1, 1]",,,,,,,,null,,1.7208814943923965,11.0,1.89222126290638e-07,0.6345094512871645,104.0,9.683767978545337e-09,0.9153742548699436,0.0889783827225483,597.0,0.18034788889596762,54.19224097921007,300.4872488996557,True,converged,2.1811587296055223e-07,False,False,False,0.0,1.0,0.14381799998227507,0.07200590000138618,1.3551938000018708,"[20260807, 4011364011, 1941079659, 1748391853, 1748391853, 2147434292, 1387497986, 1337576661]",f87b622f889053fe,ef5b6622d042d1896faf2580bb7c8fd6212a3779,0.9944657542384553,0.6546536707079772,1.9136634556673244,0.8547302874706986,0.85,0.4921570091433365,0.5724530607948933,0.26360945835577704,0.85,0.08528083044827155,1.5746592760147906,0.8999999999999999,1.1,0.8,1.2,0.85,1.7774613391789282,6.509671195844852,6.509671195844852,0.85,1.5746592760147906,4.896465851371636,4.896465851371636,10.0,1.0,3.4903288041551477,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,theorem_covered,True,0.09999999999999999,0.09345494847964873,0.9345494847964874,,,,,,,,,,,,,,,,,,False
replication,f87b622f889053fe,1,100,100,2026080901,fixed_rank,success,success,True,True,True,True,True,True,"[1, 1, 1]",,,,,7,dgp1_N100_T100_r2026080901_truth1-1-1,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,7.445108899992192,,,False,False,False,not_needed_interior_fast_path,A_full_mean,target,success,[],dgp1_N100_T100_r2026080901_truth1-1-1,success,"[1, 1, 1]",0.49215700914333643,0.47914969500911375,0.010197517278888556,0.00010398935865323066,0.47546232620928364,0.008152015223241446,6.645535219996029e-05,-0.016694682934052796,0.47914969500911375,0.010197517278888556,0.00010398935865323066,-0.01300731413422268,0.47546232620928364,0.47264374301797074,0.4745935406007664,4.0,4.0,0.5714275999926031,"[{""boundary_active"": false, ""constrained_KKT_residual"": null, ""constrained_fallback_used"": false, ""constrained_solver_status"": ""not_needed_interior_fast_path"", ""converged"": true, ""kind"": ""time"", ""max_constraint_violation"": 0.0, ""max_envelope_ratio"": 0.778304872770426, ""n"": 100, ""numerical_rank_vector"": [1, 1, 1], ""part"": 0, ""rank_supported"": true, ""riesz_converged"": true, ""riesz_equation_residual"": 7.3495210049097785e-09, ""riesz_solver"": ""cg"", ""riesz_target_rayleigh_quotient"": 0.7765039328719835, ""riesz_target_stable"": true, ""split_rank_singular_values"": [{""block"": ""A"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 34.98228650258054, ""sigma_r"": 34.98228650258054, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""B"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 55.33707871226343, ""sigma_r"": 55.33707871226343, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""H"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 98.31370301882463, ""sigma_r"": 98.31370301882463, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}], ""stationarity_residual"": 5.545768805668987e-07, ""t"": 50, ""tangent_gram_condition_number"": 332.20542591812966, ""tangent_gram_coordinate_dimension"": 447, ""tangent_gram_eigensolver_converged"": true, ""tangent_gram_eigensolver_status"": ""converged"", ""tangent_gram_largest_eigenvalue"": 53.14893592827824, ""tangent_gram_smallest_eigenvalue"": 0.1599881632920003, ""target_support_norm"": 0.007055334663167832, ""target_supported"": true, ""unconstrained_inside_box"": true, ""unconstrained_max_abs"": 7.78304872770426}, {""boundary_active"": false, ""constrained_KKT_residual"": null, ""constrained_fallback_used"": false, ""constrained_solver_status"": ""not_needed_interior_fast_path"", ""converged"": true, ""kind"": ""time"", ""max_constraint_violation"": 0.0, ""max_envelope_ratio"": 0.5687244373139718, ""n"": 100, ""numerical_rank_vector"": [1, 1, 1], ""part"": 1, ""rank_supported"": true, ""riesz_converged"": true, ""riesz_equation_residual"": 8.76651935268575e-09, ""riesz_solver"": ""cg"", ""riesz_target_rayleigh_quotient"": 0.980654883684562, ""riesz_target_stable"": true, ""split_rank_singular_values"": [{""block"": ""A"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 36.71179844954645, ""sigma_r"": 36.71179844954645, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""B"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 49.34599779106779, ""sigma_r"": 49.34599779106779, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""H"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 89.49670493008098, ""sigma_r"": 89.49670493008098, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}], ""stationarity_residual"": 7.13719510298852e-07, ""t"": 50, ""tangent_gram_condition_number"": 251.40919400896502, ""tangent_gram_coordinate_dimension"": 447, ""tangent_gram_eigensolver_converged"": true, ""tangent_gram_eigensolver_status"": ""converged"", ""tangent_gram_largest_eigenvalue"": 56.15169308817982, ""tangent_gram_smallest_eigenvalue"": 0.22334781076533541, ""target_support_norm"": 0.007054886383305733, ""target_supported"": true, ""unconstrained_inside_box"": true, ""unconstrained_max_abs"": 5.687244373139718}, {""boundary_active"": false, ""constrained_KKT_residual"": null, ""constrained_fallback_used"": false, ""constrained_solver_status"": ""not_needed_interior_fast_path"", ""converged"": true, ""kind"": ""unit"", ""max_constraint_violation"": 0.0, ""max_envelope_ratio"": 0.6763923288310546, ""n"": 50, ""numerical_rank_vector"": [1, 1, 1], ""part"": 0, ""rank_supported"": true, ""riesz_converged"": true, ""riesz_equation_residual"": 6.382042553870495e-09, ""riesz_solver"": ""cg"", ""riesz_target_rayleigh_quotient"": 0.8570933840605347, ""riesz_target_stable"": true, ""split_rank_singular_values"": [{""block"": ""A"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 35.143177926920075, ""sigma_r"": 35.143177926920075, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""B"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 51.993620044693515, ""sigma_r"": 51.993620044693515, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""H"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 87.5220240339036, ""sigma_r"": 87.5220240339036, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}], ""stationarity_residual"": 7.213822895484819e-07, ""t"": 100, ""tangent_gram_condition_number"": 306.91056017923216, ""tangent_gram_coordinate_dimension"": 447, ""tangent_gram_eigensolver_converged"": true, ""tangent_gram_eigensolver_status"": ""converged"", ""tangent_gram_largest_eigenvalue"": 55.19772638723787, ""tangent_gram_smallest_eigenvalue"": 0.17984955081051315, ""target_support_norm"": 0.007060977327274959, ""target_supported"": true, ""unconstrained_inside_box"": true, ""unconstrained_max_abs"": 6.763923288310546}, {""boundary_active"": false, ""constrained_KKT_residual"": null, ""constrained_fallback_used"": false, ""constrained_solver_status"": ""not_needed_interior_fast_path"", ""converged"": true, ""kind"": ""unit"", ""max_constraint_violation"": 0.0, ""max_envelope_ratio"": 0.6060106050703147, ""n"": 50, ""numerical_rank_vector"": [1, 1, 1], ""part"": 1, ""rank_supported"": true, ""riesz_converged"": true, ""riesz_equation_residual"": 7.50716133927485e-09, ""riesz_solver"": ""cg"", ""riesz_target_rayleigh_quotient"": 0.8104798309251375, ""riesz_target_stable"": true, ""split_rank_singular_values"": [{""block"": ""A"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 36.41235550360122, ""sigma_r"": 36.41235550360122, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""B"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 50.35371722176785, ""sigma_r"": 50.35371722176785, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}, {""block"": ""H"", ""computational_rank_supported"": true, ""relative_rank_floor"": 1e-10, ""sigma_1"": 99.54513757494514, ""sigma_r"": 99.54513757494514, ""sigma_r_over_sigma_1"": 1.0, ""supplied_rank"": 1}], ""stationarity_residual"": 5.647209906686822e-07, ""t"": 100, ""tangent_gram_condition_number"": 386.86100096279245, ""tangent_gram_coordinate_dimension"": 447, ""tangent_gram_eigensolver_converged"": true, ""tangent_gram_eigensolver_status"": ""converged"", ""tangent_gram_largest_eigenvalue"": 55.407677925260515, ""tangent_gram_smallest_eigenvalue"": 0.14322373614131634, ""target_support_norm"": 0.007060117959022509, ""target_supported"": true, ""unconstrained_inside_box"": true, ""unconstrained_max_abs"": 6.060106050703147}]","[[2, 4, 5, 8, 9, 10, 11, 12, 16, 18, 20, 21, 23, 24, 25, 28, 30, 31, 32, 38, 40, 44, 45, 46, 55, 58, 62, 66, 67, 69, 70, 71, 74, 77, 78, 79, 80, 81, 82, 83, 84, 86, 87, 89, 90, 93, 94, 96, 98, 99], [0, 1, 3, 6, 7, 13, 14, 15, 17, 19, 22, 26, 27, 29, 33, 34, 35, 36, 37, 39, 41, 42, 43, 47, 48, 49, 50, 51, 52, 53, 54, 56, 57, 59, 60, 61, 63, 64, 65, 68, 72, 73, 75, 76, 85, 88, 91, 92, 95, 97]]","[[0, 3, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 18, 20, 21, 26, 31, 33, 35, 37, 39, 41, 44, 45, 47, 52, 55, 58, 59, 60, 62, 63, 65, 68, 69, 70, 72, 77, 78, 80, 81, 83, 84, 86, 87, 88, 89, 90, 94, 97], [1, 2, 4, 5, 8, 17, 19, 22, 23, 24, 25, 27, 28, 29, 30, 32, 34, 36, 38, 40, 42, 43, 46, 48, 49, 50, 51, 53, 54, 56, 57, 61, 64, 66, 67, 71, 73, 74, 75, 76, 79, 82, 85, 91, 92, 93, 95, 96, 98, 99]]",False,True,True,True,"[1, 1, 1]",,"[1, 1, 1]",,,,,,,,null,,1.7208814943923965,11.0,1.89222126290638e-07,0.6345094512871645,113.0,8.195999330148514e-09,0.9158259065718725,0.009990281013586821,597.0,0.18034788889596762,54.19224097921007,300.4872488996557,True,converged,8.58793859457242e-07,False,False,False,0.0,1.0,0.14381799998227507,0.21029869999620132,1.6351299999805633,"[20260807, 4011364011, 1941079659, 1748391853, 1748391853, 2147434292, 1387497986, 1337576661]",f87b622f889053fe,ef5b6622d042d1896faf2580bb7c8fd6212a3779,0.9944657542384553,0.6546536707079772,1.9136634556673244,0.8547302874706986,0.85,0.4921570091433365,0.5724530607948933,0.26360945835577704,0.85,0.08528083044827155,1.5746592760147906,0.8999999999999999,1.1,0.8,1.2,0.85,1.7774613391789282,6.509671195844852,6.509671195844852,0.85,1.5746592760147906,4.896465851371636,4.896465851371636,10.0,1.0,3.4903288041551477,True,a19576a6645414694a4ac3a884a1cf01beb43de08ec544a688b482501202009a,theorem_covered,True,0.00999999999999996,0.009998244679402933,0.9998244679402972,,,,,,,,,,,,,,,,,,False
