record_type,run_id,semantic_replication_id,dgp,N,T,replication,method,fit_type,target,requested_rank,numerical_rank,initialization_route,start_number,objective_initial,objective_final,relative_objective_change,iterations,convergence_flag,iteration_cap_hit,stationarity_residual,stationarity_pass,coefficient_envelope,coefficient_envelope_ratio,coefficient_bound_hit,sigma_1,sigma_r,sigma_r_over_sigma_1,best_start_objective,second_start_objective,objective_stability_gap,objective_stability_pass,runtime_seconds,exception_type,exception_message,nuclear_path_index,lambda,thresholded_rank,candidate_source,IC,IC_valid,diagnostic_context,initial_coefficient_envelope,final_coefficient_envelope,coefficient_envelope_history,dgp_realization_hash
fit_diagnostic,d696c84f04b94599,dgp1_N100_T100_r00008_truth1-1-1,1,100,100,8,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,7,1.448938973100304,1.3968396263236933,0.035956895179051845,5,True,False,1.535769586086778e-05,True,7.43471374722425,0.8260793052471389,False,37.71319892559384,37.71319892559384,1.0,,,,,0.019055699987802655,,,,,,,,,unit_split_1,6.755048906427486,7.43471374722425,"[6.755048906427486, 7.719042639661837, 7.59354361615588, 7.508563403141069, 7.459988078980599, 7.43471374722425]",bc803be303e7ada8e4f9a608602fd36ed621d2250837a7d021638f3e0b28a5b3
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00006_truth1-1-1,2,100,100,6,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_1,1,4.964980171005866,1.5867291887935036,0.6804158054729865,10,True,False,5.968468728084448e-06,True,6.5639296119497095,0.7293255124388566,False,48.79081633914272,48.79081633914272,1.0,,,,,0.03950390001409687,,,,,,,,,full_fixed_rank:original_start_1,0.06861830520178161,6.5639296119497095,"[0.06861830520178161, 4.278807422085402, 8.036130585712558, 7.262130930947421, 6.848739834319123, 6.635986250641028, 6.605548250851123, 6.5848420342031195, 6.573034473113554, 6.566900859132318, 6.5639296119497095]",53865ec6f3d2a730961f53cfe1a87a4472d590af2207ed589da8fd78d7c9e2e1
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00006_truth1-1-1,2,100,100,6,fixed_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_2,2,4.9660477656265405,1.5867307562603081,0.6804841936392212,9,True,False,8.166292537478594e-06,True,6.579768602757914,0.7310854003064349,False,48.790692981796234,48.790692981796234,1.0,,,,,0.03491990000475198,,,,,,,,,full_fixed_rank:original_start_2,0.09031155494310827,6.579768602757913,"[0.09031155494310827, 9.613447599757457, 10.025198611661436, 7.962511021157133, 7.146463169868319, 6.801528058412919, 6.692181925474664, 6.630409796345597, 6.597158973755096, 6.579768602757913]",53865ec6f3d2a730961f53cfe1a87a4472d590af2207ed589da8fd78d7c9e2e1
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00006_truth1-1-1,2,100,100,6,fixed_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_3,3,4.965605719394591,1.5867290335213122,0.6804560967609875,10,True,False,7.67885185162192e-06,True,6.553822777221231,0.728202530802359,False,48.776294833241934,48.776294833241934,1.0,,,,,0.03723300001001917,,,,,,,,,full_fixed_rank:original_start_3,0.08228621309421764,6.553822777221231,"[0.08228621309421764, 5.600326355954959, 7.623726289477647, 6.137950391918907, 5.697461393588535, 6.185166421134626, 6.390246954228212, 6.482532467887038, 6.524946694952585, 6.544631904975456, 6.553822777221231]",53865ec6f3d2a730961f53cfe1a87a4472d590af2207ed589da8fd78d7c9e2e1
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00006_truth1-1-1,2,100,100,6,fixed_rank,time_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,4,1.605204544043303,1.558021882337539,0.02939355104672018,5,True,False,1.1696261529494212e-05,True,6.334608286490081,0.7038453651655645,False,35.97802507983816,35.97802507983816,1.0,,,,,0.018877700000302866,,,,,,,,,time_split_0,6.55382277722123,6.334608286490081,"[6.55382277722123, 6.606735100042688, 6.426836707005892, 6.349322422883931, 6.332077090319514, 6.334608286490081]",53865ec6f3d2a730961f53cfe1a87a4472d590af2207ed589da8fd78d7c9e2e1
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00006_truth1-1-1,2,100,100,6,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,1.5682535229993215,1.5070313817663183,0.039038420979226884,6,True,False,1.0718857461518269e-05,True,5.067861669969027,0.5630957411076696,False,34.866969598531036,34.866969598531036,1.0,,,,,0.02487459999974817,,,,,,,,,time_split_1,5.6650775396102375,5.067861669969027,"[5.6650775396102375, 5.639689382065154, 5.417606739846665, 5.230115104548567, 5.122915868050348, 5.06535393202007, 5.067861669969027]",53865ec6f3d2a730961f53cfe1a87a4472d590af2207ed589da8fd78d7c9e2e1
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00006_truth1-1-1,2,100,100,6,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,6,1.679255417765366,1.6243072831175438,0.03272172539478437,6,True,False,1.0771407083492763e-05,True,6.943405703792653,0.7714895226436281,False,34.413184900691554,34.413184900691554,1.0,,,,,0.02396960000623949,,,,,,,,,unit_split_0,6.5538227772212325,6.943405703792653,"[6.5538227772212325, 6.4193402506947095, 6.70094290200235, 6.831598934222107, 6.894679027666994, 6.926629587751795, 6.943405703792653]",53865ec6f3d2a730961f53cfe1a87a4472d590af2207ed589da8fd78d7c9e2e1
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00006_truth1-1-1,2,100,100,6,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,7,1.4942026492772589,1.4510892357211076,0.028853792741570298,6,True,False,1.418971278449718e-05,True,6.682357004661877,0.7424841116290974,False,35.6281239339546,35.6281239339546,1.0,,,,,0.021837000007508323,,,,,,,,,unit_split_1,6.171539533321545,6.682357004661877,"[6.171539533321545, 6.248565062608906, 6.4638717122323905, 6.5469900264751795, 6.606373381708727, 6.650628253869436, 6.682357004661877]",53865ec6f3d2a730961f53cfe1a87a4472d590af2207ed589da8fd78d7c9e2e1
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00007_truth1-1-1,2,100,100,7,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_1,1,5.619323372606173,1.5513021291142584,0.7239343553929014,9,True,False,5.59240564304484e-06,True,5.904855189999014,0.6560950211110016,False,53.60212679289347,53.60212679289347,1.0,,,,,0.03631369999493472,,,,,,,,,full_fixed_rank:original_start_1,0.07057936694065235,5.904855189999014,"[0.07057936694065235, 10.341443155741437, 9.09057525291352, 6.425401447590646, 6.157218258615963, 5.994104859367501, 5.936881509218566, 5.916246853712211, 5.908207760918551, 5.904855189999014]",da4f650be1600735bf3edc1fbec15d5ea0cc6ae7f2fe2feade758274c9c65443
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00007_truth1-1-1,2,100,100,7,fixed_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_2,2,5.618234593352519,1.5513037829331384,0.7238805612053585,9,True,False,8.079189769060463e-06,True,5.906729123498052,0.656303235944228,False,53.60455385903239,53.60455385903239,1.0,,,,,0.03598519999650307,,,,,,,,,full_fixed_rank:original_start_2,0.10721232850163595,5.906729123498052,"[0.10721232850163595, 3.5634493410729964, 4.488261606673472, 4.588243975985029, 5.564190064821262, 5.885097834216384, 5.9208771278010905, 5.917292584712703, 5.910944405270937, 5.906729123498052]",da4f650be1600735bf3edc1fbec15d5ea0cc6ae7f2fe2feade758274c9c65443
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00007_truth1-1-1,2,100,100,7,fixed_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_3,3,5.615205041940065,1.5513018963522338,0.7237319234532786,12,True,False,4.615697186495025e-06,True,5.907174837637495,0.6563527597374994,False,53.60745581794654,53.60745581794654,1.0,,,,,0.04517599998507649,,,,,,,,,full_fixed_rank:original_start_3,0.08927899756572928,5.907174837637495,"[0.08927899756572928, 3.637261196628586, 5.350593661360462, 5.61182287871483, 5.204079925125964, 5.334299183937693, 5.477495029501028, 5.925758773141627, 6.040012776453143, 5.972145994543139, 5.931592738820608, 5.914253561165452, 5.907174837637495]",da4f650be1600735bf3edc1fbec15d5ea0cc6ae7f2fe2feade758274c9c65443
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00007_truth1-1-1,2,100,100,7,fixed_rank,time_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,4,1.5720773811747226,1.5201135455947337,0.03305424796657235,6,True,False,1.6926419403730993e-05,True,5.660362954745157,0.6289292171939063,False,38.01609137578591,38.01609137578591,1.0,,,,,0.022515599994221702,,,,,,,,,time_split_0,4.974063907107526,5.660362954745156,"[4.974063907107526, 5.465266017365688, 5.5526850626259465, 5.612317356145702, 5.639690227598634, 5.6532336503941645, 5.660362954745156]",da4f650be1600735bf3edc1fbec15d5ea0cc6ae7f2fe2feade758274c9c65443
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00007_truth1-1-1,2,100,100,7,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,1.5305264115297448,1.4758578710618195,0.035718782803156345,5,True,False,9.58450564785112e-06,True,5.852762119331877,0.6503069021479864,False,38.73126650046735,38.73126650046735,1.0,,,,,0.019771399995079264,,,,,,,,,time_split_1,5.907174837637494,5.852762119331877,"[5.907174837637494, 5.811528175251024, 5.854364453632521, 5.857609651908938, 5.855030295811442, 5.852762119331877]",da4f650be1600735bf3edc1fbec15d5ea0cc6ae7f2fe2feade758274c9c65443
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00007_truth1-1-1,2,100,100,7,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,6,1.5988455734802542,1.5515645059519498,0.029572003896152596,5,True,False,1.2637716359082503e-05,True,7.238745449267082,0.8043050499185647,False,37.62610935463355,37.62610935463355,1.0,,,,,0.01969919999828562,,,,,,,,,unit_split_0,5.907174837637495,7.238745449267082,"[5.907174837637495, 7.081015837778392, 7.192423965103698, 7.227155776241133, 7.236022988063823, 7.238745449267082]",da4f650be1600735bf3edc1fbec15d5ea0cc6ae7f2fe2feade758274c9c65443
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00007_truth1-1-1,2,100,100,7,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,7,1.5037582192242136,1.4525749480512016,0.03403690202233268,6,True,False,8.781299209228965e-06,True,4.977994784215803,0.5531105315795337,False,39.29032231825875,39.29032231825875,1.0,,,,,0.022667400015052408,,,,,,,,,unit_split_1,5.3952775716966395,4.977994784215803,"[5.3952775716966395, 4.84496632289893, 4.962998033153162, 4.98160473272619, 4.981489922887613, 4.979411273029473, 4.977994784215803]",da4f650be1600735bf3edc1fbec15d5ea0cc6ae7f2fe2feade758274c9c65443
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00008_truth1-1-1,2,100,100,8,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_1,1,5.827787081657883,1.6136827492752346,0.7231054040470923,9,True,False,5.20060740951879e-06,True,5.930079543179792,0.6588977270199768,False,53.43576605862034,53.43576605862034,1.0,,,,,0.03627699997741729,,,,,,,,,full_fixed_rank:original_start_1,0.08694996316465363,5.930079543179792,"[0.08694996316465363, 11.084883578622811, 8.284737122932722, 6.397774247491002, 5.799163861963784, 5.903007354973623, 5.922968786538677, 5.928037752010747, 5.929583349081291, 5.930079543179792]",d818374ae108ef517be34bf7365ad5e443220002de483c8c4e12804987212ad7
fit_diagnostic,d696c84f04b94599,dgp2_N100_T100_r00008_truth1-1-1,2,100,100,8,fixed_rank,coefficient_fit,,"[1, 1, 1]","[1, 1, 1]",full_fixed_rank:original_start_2,2,5.8322128413578085,1.6136832052437988,0.723315446617323,9,True,False,6.159389139541072e-06,True,5.9302760874951765,0.6589195652772418,False,53.44426287340812,53.44426287340812,1.0,,,,,0.034590199997182935,,,,,,,,,full_fixed_rank:original_start_2,0.0703926145224406,5.9302760874951765,"[0.0703926145224406, 4.603027974358482, 6.097427031178064, 5.774352922328871, 5.932146401682873, 5.903759821817355, 5.911499150468924, 5.925795715425622, 5.929447406130941, 5.9302760874951765]",d818374ae108ef517be34bf7365ad5e443220002de483c8c4e12804987212ad7
