diagnostic_replay,replay_method,semantic_replication_id,dgp,replication,fit_type,initialization_route,start_number,requested_rank,numerical_rank,objective_initial,objective_final,iterations,convergence_flag,stationarity_residual,stationarity_pass,coefficient_envelope,coefficient_envelope_ratio,coefficient_bound_hit,runtime_seconds,runtime_valid,identity_valid,diagnostic_context,initial_coefficient_envelope,final_coefficient_envelope,coefficient_envelope_history
True,selected_4e-6,dgp3_N50_T50_r00000_truth1-1-1,3,0,coefficient_fit,"cap_pilot_route_4:neighbor_rank_(2, 1, 1):start_2",76.0,"[2, 1, 1]","[2, 1, 1]",3.174506847714606,1.8117384510972847,57.0,True,4.447463635535509e-05,True,7.677143934164675,0.853015992684964,False,0.391466400003992,True,True,"cap_pilot_route_4:neighbor_rank_(2, 1, 1):start_2",2.013961999359579,7.677143934164675,"[2.013961999359579, 7.029737903252382, 7.347719325563202, 7.531783612860769, 7.689351787294299, 7.7752947967312895, 7.972889725874481, 8.158906260361327, 8.291645620655506, 8.384422123737297, 8.447322013771679, 8.488366351683771, 8.51388776722065, 8.52871128497036, 8.536356422041512, 8.539262412981136, 8.539005102536349, 8.536492679936094, 8.532136445393032, 8.525993067159355, 8.517874999436849, 8.507427421247261, 8.494172107578102, 8.47752087577937, 8.456764556497225, 8.431049075134917, 8.399359637393406, 8.360548517088914, 8.313459442719749, 8.25720629303951, 8.191614391604128, 8.117688036053634, 8.037800582017443, 7.955357298140415, 7.874046477187478, 7.797089484150097, 7.7267940647245075, 7.664436603109275, 7.610350591795689, 7.564032295998905, 7.5866765740118804, 7.625100521350244, 7.64530092575227, 7.64162496852577, 7.614367062353925, 7.5685661195921945, 7.530065552122353, 7.560601615383362, 7.5928159109141085, 7.620384734808003, 7.64104479385548, 7.655353556551846, 7.664774951980081, 7.67071790528114, 7.67426863950536, 7.676197929564553, 7.677035866219838, 7.677143934164675]"
True,selected_4e-6,dgp3_N50_T50_r00002_truth1-1-1,3,2,coefficient_fit,"cap_pilot_route_5:neighbor_rank_(2, 1, 2):start_2",90.0,"[2, 1, 2]","[2, 1, 2]",2.503886473327578,1.734284760033026,52.0,True,6.0837697570041776e-05,True,7.339648679424516,0.8155165199360573,False,0.3912620000191964,True,True,"cap_pilot_route_5:neighbor_rank_(2, 1, 2):start_2",2.7765463815316234,7.339648679424516,"[2.7765463815316234, 6.139149046818207, 6.5814431409020395, 6.861016933934113, 7.0374888864707845, 7.157770732654947, 7.24645941937142, 7.3179398674802, 7.379843328073645, 7.435846161838538, 7.487287057754353, 7.534014651766378, 7.575102650398956, 7.609566991900719, 7.636831148005024, 7.656835780484882, 7.6699393159155695, 7.6767681142565145, 7.678088560031621, 7.674717641413555, 7.667466744783285, 7.657107728464895, 7.644351953161827, 7.629836880962425, 7.614118125829871, 7.597666433907877, 7.580869309657787, 7.564036619167178, 7.547409076263135, 7.53116832381492, 7.515447397654969, 7.500340621128296, 7.485912313798587, 7.472204018812016, 7.459240207911617, 7.447032593663923, 7.435583270893808, 7.424886940789727, 7.414932461457284, 7.405703935434613, 7.397181501248918, 7.38934195161211, 7.382159260820889, 7.375605071103469, 7.3696491628899174, 7.3642599168936735, 7.35940476539208, 7.355050624777925, 7.351164299872336, 7.3477128513252365, 7.3446639195958685, 7.3419860016848375, 7.339648679424516]"
True,selected_4e-6,dgp3_N50_T50_r00000_truth1-1-1,3,0,coefficient_fit,"cap_pilot_route_0:neighbor_rank_(2, 1, 1):start_2",36.0,"[2, 1, 1]","[2, 1, 1]",3.174506847714606,1.8117384510972847,57.0,True,4.447463635535509e-05,True,7.677143934164675,0.853015992684964,False,0.3901819000020623,True,True,"cap_pilot_route_0:neighbor_rank_(2, 1, 1):start_2",2.013961999359579,7.677143934164675,"[2.013961999359579, 7.029737903252382, 7.347719325563202, 7.531783612860769, 7.689351787294299, 7.7752947967312895, 7.972889725874481, 8.158906260361327, 8.291645620655506, 8.384422123737297, 8.447322013771679, 8.488366351683771, 8.51388776722065, 8.52871128497036, 8.536356422041512, 8.539262412981136, 8.539005102536349, 8.536492679936094, 8.532136445393032, 8.525993067159355, 8.517874999436849, 8.507427421247261, 8.494172107578102, 8.47752087577937, 8.456764556497225, 8.431049075134917, 8.399359637393406, 8.360548517088914, 8.313459442719749, 8.25720629303951, 8.191614391604128, 8.117688036053634, 8.037800582017443, 7.955357298140415, 7.874046477187478, 7.797089484150097, 7.7267940647245075, 7.664436603109275, 7.610350591795689, 7.564032295998905, 7.5866765740118804, 7.625100521350244, 7.64530092575227, 7.64162496852577, 7.614367062353925, 7.5685661195921945, 7.530065552122353, 7.560601615383362, 7.5928159109141085, 7.620384734808003, 7.64104479385548, 7.655353556551846, 7.664774951980081, 7.67071790528114, 7.67426863950536, 7.676197929564553, 7.677035866219838, 7.677143934164675]"
True,selected_4e-6,dgp1_N50_T50_r00002_truth1-1-1,1,2,coefficient_fit,"cap_pilot_route_5:neighbor_rank_(2, 1, 2):start_1",108.0,"[2, 1, 2]","[2, 1, 2]",1.482342027366595,1.3335060254506688,51.0,True,5.267786723267864e-05,True,6.938496324693122,0.7709440360770136,False,0.3900779999967199,True,True,"cap_pilot_route_5:neighbor_rank_(2, 1, 2):start_1",4.86390933570566,6.938496324693122,"[4.86390933570566, 5.267554333870761, 5.861984417319186, 6.300332617668133, 6.6365581188580185, 6.883431331242117, 7.025629337028457, 7.0361839395390104, 6.902959589502582, 6.659861179500323, 6.3750821275060074, 6.288825957164061, 6.375132386855698, 6.458406938088362, 6.539012970663536, 6.615815560888459, 6.687592211851363, 6.753569574757983, 6.813479659919721, 6.867436411407308, 6.915784029420432, 6.958973132189675, 6.997475946318371, 7.031735028175279, 7.062136092395813, 7.088996416613632, 7.112562502588677, 7.133012861584498, 7.150463557198606, 7.164975446691501, 7.176562980399802, 7.185205005895262, 7.1908582818585955, 7.193474281301537, 7.193019281927425, 7.189496697450267, 7.18296927041425, 7.173577545838724, 7.16155057452512, 7.147205565633696, 7.130935284134869, 7.1131847934683305, 7.094421653853297, 7.075104955421012, 7.0556582243516335, 7.0364496301882635, 7.0177808093225895, 6.999883754027298, 6.982924032115619, 6.967008164794305, 6.952193120760835, 6.938496324693122]"
True,selected_4e-6,dgp3_N50_T50_r00002_truth1-1-1,3,2,coefficient_fit,"cap_pilot_route_0:neighbor_rank_(2, 1, 2):start_2",40.0,"[2, 1, 2]","[2, 1, 2]",2.503886473327578,1.734284760033026,52.0,True,6.0837697570041776e-05,True,7.339648679424516,0.8155165199360573,False,0.38944609998725355,True,True,"cap_pilot_route_0:neighbor_rank_(2, 1, 2):start_2",2.7765463815316234,7.339648679424516,"[2.7765463815316234, 6.139149046818207, 6.5814431409020395, 6.861016933934113, 7.0374888864707845, 7.157770732654947, 7.24645941937142, 7.3179398674802, 7.379843328073645, 7.435846161838538, 7.487287057754353, 7.534014651766378, 7.575102650398956, 7.609566991900719, 7.636831148005024, 7.656835780484882, 7.6699393159155695, 7.6767681142565145, 7.678088560031621, 7.674717641413555, 7.667466744783285, 7.657107728464895, 7.644351953161827, 7.629836880962425, 7.614118125829871, 7.597666433907877, 7.580869309657787, 7.564036619167178, 7.547409076263135, 7.53116832381492, 7.515447397654969, 7.500340621128296, 7.485912313798587, 7.472204018812016, 7.459240207911617, 7.447032593663923, 7.435583270893808, 7.424886940789727, 7.414932461457284, 7.405703935434613, 7.397181501248918, 7.38934195161211, 7.382159260820889, 7.375605071103469, 7.3696491628899174, 7.3642599168936735, 7.35940476539208, 7.355050624777925, 7.351164299872336, 7.3477128513252365, 7.3446639195958685, 7.3419860016848375, 7.339648679424516]"
True,selected_4e-6,dgp3_N50_T50_r00002_truth1-1-1,3,2,coefficient_fit,"cap_pilot_route_0:neighbor_rank_(2, 0, 1):start_2",22.0,"[2, 0, 1]","[2, 0, 1]",5.785310908045717,2.478973988543109,62.0,True,8.24661423367542e-05,True,5.003781341008376,0.5559757045564863,False,0.3882527000096161,True,True,"cap_pilot_route_0:neighbor_rank_(2, 0, 1):start_2",0.6683839989834007,5.003781341008376,"[0.6683839989834007, 3.267859757916927, 4.547213233640704, 6.263607876275819, 6.823030029873773, 7.055762283452702, 6.847451910472147, 6.408163914311675, 6.020529212922382, 4.7474155685785515, 4.902337785394848, 4.593621892165229, 4.87803473030103, 5.21075156990508, 5.4661979702893015, 5.619675251525047, 5.705987309698884, 5.746460664507851, 5.7549779446900295, 5.741602305897828, 5.714193702997173, 5.678770939441709, 5.639486401033494, 5.598797770422031, 5.557938263058115, 5.517494580425888, 5.477884181982817, 5.439608999652878, 5.403240530847919, 5.369204983878657, 5.337585276672575, 5.3081698513222015, 5.280729032869537, 5.25522721859484, 5.231780561727204, 5.210486406259759, 5.191317966135204, 5.1741282376096915, 5.158706433459105, 5.144831824607406, 5.132304337357223, 5.1209542499682055, 5.110640072522522, 5.101242210094805, 5.09265666269922, 5.084790398508084, 5.077558581707488, 5.070883238916373, 5.064692825710575, 5.058922238173536, 5.053512954826857, 5.048413124624322, 5.043577514674665, 5.038967295681383, 5.034549680211829, 5.03029744678178, 5.026188388273208, 5.022204721569298, 5.0183324900219395, 5.014560983699029, 5.01088219560216, 5.007290325900154, 5.003781341008376]"
True,selected_4e-6,dgp3_N50_T50_r00000_truth1-1-1,3,0,coefficient_fit,"cap_pilot_route_3:initial_rank_(1, 2, 2):start_1",57.0,"[1, 2, 2]","[1, 2, 2]",1.9015049159816517,1.5565840432454108,50.0,True,3.497176848576125e-05,True,10.179824273239776,1.1310915859155306,True,0.3805776000081096,True,True,"cap_pilot_route_3:initial_rank_(1, 2, 2):start_1",6.112862350689454,10.179824273239776,"[6.112862350689454, 7.703144731155512, 8.256102578701043, 8.466471817796139, 8.567488424491218, 8.627713705237307, 8.669505727253487, 8.703486983209, 8.73562404641665, 8.769121868302992, 8.80519751986538, 8.843796869059371, 8.884240284754007, 8.925631426645221, 8.967036885369783, 9.007541868313767, 9.046270665799147, 9.082413116921597, 9.115264430464677, 9.144269150215349, 9.16905541899347, 9.189449417214826, 9.205468000069072, 9.21729503428367, 9.22525013765194, 9.229757114695326, 9.231315223912212, 9.230471534876644, 9.22778835262888, 9.223797581000484, 9.218938064939433, 9.213488753085189, 9.207536869265402, 9.201024748514131, 9.193866461247525, 9.18605790454814, 9.177713566303158, 9.169035098978085, 9.160256411680821, 9.151597739820325, 9.143238468855271, 9.23574704480738, 9.390490264752474, 9.525548990490137, 9.643673643783186, 9.747117803968624, 9.837760475601184, 9.927008004514507, 10.02151623409599, 10.105460185446704, 10.179824273239776]"
True,selected_4e-6,dgp1_N50_T50_r00002_truth1-1-1,1,2,coefficient_fit,"cap_pilot_route_0:neighbor_rank_(2, 1, 1):start_2",33.0,"[2, 1, 1]","[2, 1, 1]",2.7517106274505974,1.4919446155469709,54.0,True,6.334986361179589e-05,True,4.646199302908864,0.5162443669898739,False,0.37787830000161193,True,True,"cap_pilot_route_0:neighbor_rank_(2, 1, 1):start_2",0.9049052905959714,4.646199302908864,"[0.9049052905959714, 4.598055048065398, 4.66289200484933, 4.442945384419469, 4.303825855984523, 4.192529195552218, 4.117286449749152, 4.090544708976064, 4.102909120089599, 4.13674956083367, 4.186509358671981, 4.248645547537194, 4.320334254719697, 4.398142715685869, 4.477655207098888, 4.554637992212356, 4.6267505889252885, 4.694005553555256, 4.757067930431766, 4.814420473343256, 4.862136552153912, 4.896961236073357, 4.918821068223172, 4.930083695918234, 4.933440716402844, 4.930975969475587, 4.9241306247976535, 4.913893602788946, 4.900975978450623, 4.885931546499162, 4.869233627145633, 4.851321238101219, 4.832623522132835, 4.813567986127415, 4.7945764254677385, 4.776051923513379, 4.758360566300336, 4.741811998678378, 4.726643077457685, 4.713008165908146, 4.7009779955961255, 4.690546942225018, 4.681646731708942, 4.674163577147656, 4.667955703500422, 4.662868908897684, 4.658748821988737, 4.655449468145041, 4.652838440275322, 4.650799334472124, 4.649232214128557, 4.648052803821718, 4.647190973963706, 4.646588920324705, 4.646199302908864]"
True,selected_4e-6,dgp3_N50_T50_r00002_truth1-1-1,3,2,coefficient_fit,"cap_pilot_route_2:neighbor_rank_(2, 0, 1):start_2",67.0,"[2, 0, 1]","[2, 0, 1]",5.785310908045717,2.478973988543109,62.0,True,8.24661423367542e-05,True,5.003781341008376,0.5559757045564863,False,0.3777436000236776,True,True,"cap_pilot_route_2:neighbor_rank_(2, 0, 1):start_2",0.6683839989834007,5.003781341008376,"[0.6683839989834007, 3.267859757916927, 4.547213233640704, 6.263607876275819, 6.823030029873773, 7.055762283452702, 6.847451910472147, 6.408163914311675, 6.020529212922382, 4.7474155685785515, 4.902337785394848, 4.593621892165229, 4.87803473030103, 5.21075156990508, 5.4661979702893015, 5.619675251525047, 5.705987309698884, 5.746460664507851, 5.7549779446900295, 5.741602305897828, 5.714193702997173, 5.678770939441709, 5.639486401033494, 5.598797770422031, 5.557938263058115, 5.517494580425888, 5.477884181982817, 5.439608999652878, 5.403240530847919, 5.369204983878657, 5.337585276672575, 5.3081698513222015, 5.280729032869537, 5.25522721859484, 5.231780561727204, 5.210486406259759, 5.191317966135204, 5.1741282376096915, 5.158706433459105, 5.144831824607406, 5.132304337357223, 5.1209542499682055, 5.110640072522522, 5.101242210094805, 5.09265666269922, 5.084790398508084, 5.077558581707488, 5.070883238916373, 5.064692825710575, 5.058922238173536, 5.053512954826857, 5.048413124624322, 5.043577514674665, 5.038967295681383, 5.034549680211829, 5.03029744678178, 5.026188388273208, 5.022204721569298, 5.0183324900219395, 5.014560983699029, 5.01088219560216, 5.007290325900154, 5.003781341008376]"
True,selected_4e-6,dgp1_N50_T50_r00002_truth1-1-1,1,2,coefficient_fit,"cap_pilot_route_4:neighbor_rank_(2, 1, 1):start_2",93.0,"[2, 1, 1]","[2, 1, 1]",2.7517106274505974,1.4919446155469709,54.0,True,6.334986361179589e-05,True,4.646199302908864,0.5162443669898739,False,0.3722810000181198,True,True,"cap_pilot_route_4:neighbor_rank_(2, 1, 1):start_2",0.9049052905959714,4.646199302908864,"[0.9049052905959714, 4.598055048065398, 4.66289200484933, 4.442945384419469, 4.303825855984523, 4.192529195552218, 4.117286449749152, 4.090544708976064, 4.102909120089599, 4.13674956083367, 4.186509358671981, 4.248645547537194, 4.320334254719697, 4.398142715685869, 4.477655207098888, 4.554637992212356, 4.6267505889252885, 4.694005553555256, 4.757067930431766, 4.814420473343256, 4.862136552153912, 4.896961236073357, 4.918821068223172, 4.930083695918234, 4.933440716402844, 4.930975969475587, 4.9241306247976535, 4.913893602788946, 4.900975978450623, 4.885931546499162, 4.869233627145633, 4.851321238101219, 4.832623522132835, 4.813567986127415, 4.7945764254677385, 4.776051923513379, 4.758360566300336, 4.741811998678378, 4.726643077457685, 4.713008165908146, 4.7009779955961255, 4.690546942225018, 4.681646731708942, 4.674163577147656, 4.667955703500422, 4.662868908897684, 4.658748821988737, 4.655449468145041, 4.652838440275322, 4.650799334472124, 4.649232214128557, 4.648052803821718, 4.647190973963706, 4.646588920324705, 4.646199302908864]"
True,selected_4e-6,dgp3_N50_T50_r00002_truth1-1-1,3,2,coefficient_fit,"cap_pilot_route_0:neighbor_rank_(1, 2, 1):start_3",32.0,"[1, 2, 1]","[1, 2, 1]",7.849648397567495,1.9738749259613233,53.0,True,3.0126885799136124e-05,True,9.064169418557645,1.0071299353952938,True,0.3682554000115488,True,True,"cap_pilot_route_0:neighbor_rank_(1, 2, 1):start_3",0.054031169960363105,9.064169418557645,"[0.054031169960363105, 8.258306323481298, 10.281295098940678, 9.165232033519228, 8.201973851851687, 7.638409045244148, 7.226180123597529, 6.977647687421168, 6.858796551655837, 7.0456568889315365, 7.27776544022783, 7.458048878963886, 7.603266860952455, 7.930346267415097, 8.263761313472038, 8.57108832539489, 8.85428775354178, 9.113916445536342, 9.349973714853022, 9.562401522250138, 9.75132943322065, 9.91714835083412, 10.060487142504483, 10.182149009233148, 10.283044135913881, 10.36413714894342, 10.426415021069682, 10.470873520597134, 10.498516918762327, 10.510364958465807, 10.507461824190583, 10.490883212904658, 10.461739102713393, 10.4211711881253, 10.370345067675691, 10.310438075755382, 10.242624136750715, 10.168057210591414, 10.087854844701967, 10.00308311522538, 9.91474390365178, 9.823765082639852, 9.730993832803033, 9.637193018542382, 9.543040334953641, 9.449129802662071, 9.355975124840747, 9.264014415788152, 9.173615846213455, 9.08508381067198, 9.006198925348754, 9.011409461822039, 9.038765953523521, 9.064169418557645]"
True,selected_4e-6,dgp1_N50_T50_r00002_truth1-1-1,1,2,coefficient_fit,"cap_pilot_route_3:neighbor_rank_(0, 2, 2):start_2",69.0,"[0, 2, 2]","[0, 2, 2]",3.1104188344656762,1.951939301301246,53.0,True,3.0547373344993915e-05,True,15.31844220001367,1.7020491333348522,True,0.3596908999898005,True,True,"cap_pilot_route_3:neighbor_rank_(0, 2, 2):start_2",4.061361413191625,15.31844220001367,"[4.061361413191625, 6.736287672791782, 7.347690408219771, 7.930801561747373, 8.252995049362731, 8.456149348478855, 8.598638542544204, 8.707788404034167, 8.79323694894271, 8.854944112226905, 8.88639156934394, 8.876780743256994, 9.698897762788564, 10.883283884242767, 11.988490338229617, 12.937133591403933, 13.691335724931232, 14.252352854990347, 14.64651636265903, 14.909547122949602, 15.076077723671784, 15.17500589490274, 15.228553885021944, 15.252976040854856, 15.259737304394152, 15.25666417694239, 15.248912136300634, 15.23972914615904, 15.231037967842186, 15.223868971625508, 15.218673799486764, 15.215546511564376, 15.214374799470436, 15.21493985071767, 15.21697964506536, 15.220227023418982, 15.224430928643521, 15.22936683163302, 15.234840507537584, 15.240687951956831, 15.246773240898488, 15.252985455339552, 15.259235333906627, 15.265452021343979, 15.271580096032311, 15.277576949744189, 15.283410530664488, 15.289057428370201, 15.294501264964167, 15.299731352208717, 15.304741575541861, 15.309529469442163, 15.314095453112307, 15.31844220001367]"
True,selected_4e-6,dgp3_N50_T50_r00000_truth1-1-1,3,0,coefficient_fit,"cap_pilot_route_5:neighbor_rank_(1, 2, 2):start_1",87.0,"[1, 2, 2]","[1, 2, 2]",1.8074598030238576,1.5566176897070598,47.0,True,3.4860834626093256e-05,True,10.368691081668059,1.1520767868520065,True,0.3524091999861412,True,True,"cap_pilot_route_5:neighbor_rank_(1, 2, 2):start_1",7.199999999999996,10.368691081668059,"[7.199999999999996, 8.267894118473677, 8.261752660204541, 8.183816480563706, 8.101586476080538, 8.107637377728432, 8.259825833538397, 8.404828254558913, 8.531743664615064, 8.63494901916033, 8.714656845917112, 8.774580748895445, 8.819438748330443, 8.853478275602473, 8.879942576606991, 8.90108561985587, 8.918400427001696, 8.965587530469259, 9.023066304182336, 9.077501558937625, 9.130030985468977, 9.181458711292162, 9.232343693428474, 9.283066036800554, 9.333873554549497, 9.38491288057289, 9.436249464370002, 9.48788015286886, 9.539741334104582, 9.591714954640313, 9.64363414403055, 9.695289654821744, 9.746437826459227, 9.79681029925677, 9.846125259911021, 9.894099631675783, 9.940461373798065, 9.984960957935805, 10.02738115098426, 10.067544431270887, 10.105317650839883, 10.140613870646773, 10.173391580948506, 10.203651734445232, 10.231433144873849, 10.280820333137303, 10.326859288658314, 10.368691081668059]"
True,selected_4e-6,dgp3_N50_T50_r00000_truth1-1-1,3,0,coefficient_fit,"cap_pilot_route_5:neighbor_rank_(2, 1, 2):start_2",91.0,"[2, 1, 2]","[2, 1, 2]",2.270843159465696,1.5474153798120367,42.0,True,4.663725004504905e-05,True,8.649451959297977,0.9610502176997753,False,0.3181188000016846,True,True,"cap_pilot_route_5:neighbor_rank_(2, 1, 2):start_2",4.145462881568461,8.649451959297977,"[4.145462881568461, 6.925031542985754, 6.833097075295857, 6.864388790925026, 6.908725956796996, 6.971420598118147, 7.042209729550262, 7.112656710527914, 7.177714793056159, 7.235314466769178, 7.285398934962661, 7.329000061883817, 7.367612707900737, 7.40285044676892, 7.436286055548752, 7.469392984156308, 7.503533462382634, 7.53996105092299, 7.5798180308283625, 7.6241140364335624, 7.673675309012401, 7.729057769670622, 7.790426530276035, 7.857423554296182, 7.929071283364379, 8.003776303578958, 8.079478145205526, 8.153928076218682, 8.22501605960196, 8.291041304781825, 8.350858094165861, 8.403890335641044, 8.450052521362107, 8.489626426407263, 8.52313274120824, 8.551220382141553, 8.574582349646557, 8.593898221070958, 8.609799067273713, 8.622849271237804, 8.633540029763353, 8.642290288667954, 8.649451959297977]"
True,selected_4e-6,dgp3_N50_T50_r00002_truth1-1-1,3,2,coefficient_fit,"cap_pilot_route_0:neighbor_rank_(2, 1, 1):start_2",34.0,"[2, 1, 1]","[2, 1, 1]",3.3834569717906264,1.9858044612778012,46.0,True,8.110293362138528e-05,True,7.95368800322604,0.8837431114695601,False,0.3176188000070397,True,True,"cap_pilot_route_0:neighbor_rank_(2, 1, 1):start_2",1.1994500870906708,7.95368800322604,"[1.1994500870906708, 6.653385828754614, 7.233061080172749, 7.431937181632615, 7.530708083935848, 7.614981931584745, 7.6946539872379995, 7.7700747362918134, 7.842100154081484, 7.909722946107042, 7.9689366573927245, 8.015603997376342, 8.049746901804012, 8.075131477378369, 8.095798755699466, 8.114269963789914, 8.131453825470366, 8.147086265587268, 8.160300780492685, 8.170159015666464, 8.17598268561286, 8.17745739878441, 8.174610499738982, 8.167772798529528, 8.157546195098085, 8.144732093002622, 8.130203366617366, 8.114767023975597, 8.099073027944602, 8.083584394944038, 8.068591767366856, 8.054249911656216, 8.040620265186924, 8.027710770148921, 8.015508571177444, 8.004003296654071, 7.9931998204585755, 7.9831206304152325, 7.973799639558565, 7.9652710525447175, 7.957557775840109, 7.955715326618275, 7.955360059465557, 7.954957511188762, 7.954531186903973, 7.954102288756992, 7.95368800322604]"
True,selected_4e-6,dgp3_N50_T50_r00002_truth1-1-1,3,2,coefficient_fit,"cap_pilot_route_0:neighbor_rank_(2, 1, 1):start_1",33.0,"[2, 1, 1]","[2, 1, 1]",2.2856269274740315,1.9637340547231403,44.0,True,6.830667775679836e-05,True,7.65365535146966,0.8504061501632956,False,0.3105894000036642,True,True,"cap_pilot_route_0:neighbor_rank_(2, 1, 1):start_1",7.2,7.65365535146966,"[7.2, 8.280945063643564, 8.000578646301499, 7.825967629719526, 7.748720495687312, 7.689863576578385, 7.602271451914664, 7.503342949094172, 7.451047855085231, 7.433863230312382, 7.427328750336378, 7.429038263400972, 7.437013555187375, 7.449578213782349, 7.46530698978415, 7.482989644216329, 7.501566897103455, 7.520045754965458, 7.537423491894287, 7.552657590352773, 7.56472789573102, 7.572827314993233, 7.5766489592905994, 7.576618535883533, 7.573873578511537, 7.569939558790708, 7.566284026314193, 7.563988897373144, 7.563639567840043, 7.565380377810912, 7.569042525151938, 7.574277465564396, 7.580665173730114, 7.587789325208018, 7.595281959463014, 7.602844121090533, 7.61024979015249, 7.617339716468382, 7.6240103857604415, 7.630201761815838, 7.635885981645978, 7.641058010846957, 7.645728465617773, 7.64991835869911, 7.65365535146966]"
True,selected_4e-6,dgp1_N50_T50_r00002_truth1-1-1,1,2,coefficient_fit,"cap_pilot_route_2:neighbor_rank_(2, 1, 0):start_1",59.0,"[2, 1, 0]","[2, 1, 0]",2.126779839386632,1.9442609626394445,50.0,True,8.235412844853015e-05,True,2.8616888329274808,0.3179654258808312,False,0.3067043999908492,True,True,"cap_pilot_route_2:neighbor_rank_(2, 1, 0):start_1",3.6518617936660283,2.8616888329274808,"[3.6518617936660283, 3.3656558698190433, 3.2196646749697586, 3.1354584860726744, 3.0312058815112115, 2.93822438693526, 2.868550671851583, 2.822043783770103, 2.794072252941465, 2.779413579462439, 2.7737235687571227, 2.7738120059625166, 2.777482642435194, 2.7832826370019155, 2.7902789044991483, 2.7978862846951524, 2.8057438240764325, 2.8136295826022546, 2.821404528241484, 2.828977337961218, 2.836283367799863, 2.843272576825551, 2.849902668249574, 2.8561349980218034, 2.8619318118049946, 2.8672541033332744, 2.8720598935819472, 2.876303080257964, 2.879933255475792, 2.882897052485915, 2.885141622065357, 2.886620664660594, 2.887302952140693, 2.887182443232212, 2.886288109858364, 2.8846908560949096, 2.88250490160944, 2.87988197286826, 2.8769984409804215, 2.874037602341522, 2.8711708193012155, 2.868541531478173, 2.8662550654055705, 2.8643752622908836, 2.8629270999537058, 2.861903365630173, 2.861273190669614, 2.860990639892812, 2.8610021919106243, 2.8612525686601713, 2.8616888329274808]"
True,selected_4e-6,dgp3_N50_T50_r00000_truth1-1-1,3,0,coefficient_fit,"cap_pilot_route_5:neighbor_rank_(2, 2, 2):start_1",98.0,"[2, 2, 2]","[2, 2, 2]",1.735268360549671,1.3920564589386304,37.0,True,3.958837439299897e-05,True,7.515592666847793,0.835065851871977,False,0.3060119999863673,True,True,"cap_pilot_route_5:neighbor_rank_(2, 2, 2):start_1",7.199999999999999,7.515592666847793,"[7.199999999999999, 8.350832210119464, 8.174255376732853, 8.12638533241704, 8.256715039693866, 8.32097782928319, 8.349640261048057, 8.35616372631854, 8.345853349007946, 8.320671789264033, 8.281837643855068, 8.23172244390568, 8.173376910329244, 8.108904244925869, 8.040031441457469, 7.969232947501526, 7.899522852119642, 7.83354992032759, 7.77299160539939, 7.718511782010423, 7.670045516203784, 7.627130034321588, 7.589147770728736, 7.555465938095746, 7.525501955818718, 7.521123121929692, 7.520845360518433, 7.520480747503442, 7.520038349555437, 7.519537868731332, 7.51900181034878, 7.51845134146171, 7.5179043891661435, 7.517375029301201, 7.516873569357648, 7.516406965581128, 7.515979366154738, 7.515592666847793]"
True,selected_4e-6,dgp1_N50_T50_r00002_truth1-1-1,1,2,coefficient_fit,"cap_pilot_route_3:neighbor_rank_(2, 2, 2):start_1",76.0,"[2, 2, 2]","[2, 2, 2]",1.336085982129628,1.1819354600395702,36.0,True,4.722138444161538e-05,True,7.037697618433264,0.7819664020481405,False,0.29901080002309754,True,True,"cap_pilot_route_3:neighbor_rank_(2, 2, 2):start_1",6.553695646711842,7.037697618433264,"[6.553695646711842, 7.176061079163554, 7.378495629527167, 7.29546840697831, 7.111458505313368, 6.907301914538151, 6.922603424824112, 6.937690107092348, 6.936441818761486, 6.925365462827897, 6.9090299730566755, 6.890400599116449, 6.8712758969698235, 6.852678068632244, 6.835151507252174, 6.818967910404971, 6.804255551945747, 6.791074786120334, 6.779458798151166, 6.833073734914263, 6.882226734669993, 6.925439254799124, 6.962711017741307, 6.9940429267348145, 7.019513378930365, 7.039335838298622, 7.053883453054395, 7.063676339411338, 7.069339209745861, 7.071544757556726, 7.070958654017651, 7.068196936934491, 7.0637998912063, 7.058221283521236, 7.051829106461942, 7.044913427519901, 7.037697618433264]"
True,selected_4e-6,dgp1_N50_T50_r00002_truth1-1-1,1,2,coefficient_fit,"cap_pilot_route_3:neighbor_rank_(0, 2, 2):start_1",68.0,"[0, 2, 2]","[0, 2, 2]",2.949286251799754,1.951932953721931,45.0,True,3.0288718820234837e-05,True,15.31931606719376,1.7021462296881955,True,0.2963705000001937,True,True,"cap_pilot_route_3:neighbor_rank_(0, 2, 2):start_1",6.553695646711842,15.31931606719376,"[6.553695646711842, 7.897828398535942, 7.414124860391028, 7.605068819990012, 7.707361781818458, 7.945562555860699, 8.12385086153797, 8.260179784792001, 8.372634696120931, 8.470437794650374, 8.557878065147754, 8.635830178394311, 8.701976228474813, 8.81012610671739, 9.021956730590404, 9.2110140470141, 10.173652199946625, 11.339076029066627, 12.39316111986718, 13.276340513514604, 13.960701019398458, 14.451723187210538, 14.779615375576311, 14.985190124716913, 15.107415259513392, 15.176934308398096, 15.215029267340837, 15.235320244131518, 15.246049939173936, 15.251998084452012, 15.255827430804686, 15.258951473787697, 15.262067594555734, 15.26547498572271, 15.269260120427408, 15.273402782979941, 15.277835282286409, 15.28247446466311, 15.287238152971096, 15.292052830602918, 15.296856530670976, 15.30159920574872, 15.3062418666363, 15.310755204436933, 15.315118078919944, 15.31931606719376]"
