dgp,N,T,method,target,attempted_replications,completed_dgp_replications,point_estimate_valid,inference_valid,retained_for_bias_rmse,retained_for_coverage,retained_for_rejection,R_attempted,R_point,R_inference,success_count,point_retained_share,inference_retained_share,mean_truth,mean_estimate,bias,rmse,mc_sd,mean_se,coverage,rejection_probability,mean_interval_length,runtime_median,runtime_mean,runtime_p10,runtime_p90,runtime_p95,replication_ids_json,failure_success,failure_calibration_failure,failure_full_fit_failure,failure_rank_pilot_failure,failure_rank_selection_failure,failure_rank_at_cap,failure_candidate_numerically_unresolved,failure_coefficient_bound_hit,failure_target_unsupported_selected_rank,failure_split_fit_failure,failure_split_rank_loss,failure_split_target_support_loss,failure_tangent_gram_eigensolver_failure,failure_tangent_gram_nearly_singular,failure_riesz_solver_failure,failure_riesz_target_instability,failure_nonfinite_estimate,failure_nonfinite_standard_error,failure_invalid_variance,failure_software_exception,target_support_failure_rate,total_inference_failure_rate,numerical_failure_rate
2,50,50,fixed_rank,A_G2_time_average,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.5122775547430297,0.46083976013051897,-0.05143779461251071,0.05707163631742033,0.04215947329547092,0.030919406266030115,0.6666666666666666,0.6666666666666666,0.12120184540956218,1.018848000006983,1.0685684000006102,1.0093199999944773,1.1477049600041938,1.163812080003845,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,A_entry,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.4114416273465418,0.5231932836640519,0.1117516563175101,0.3141841631241769,0.3003922041451707,0.15103571710519184,0.6666666666666666,1.0,0.5920491318107125,0.3189815999940038,0.31755706666444894,0.29389503999846056,0.3406492799986154,0.34335773999919184,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,A_fixed_time_mean,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.43180106964151044,0.4904321986596208,0.058631129018110385,0.24851234017184892,0.2518277671386725,0.10877671366375576,0.6666666666666666,1.0,0.4263968822751745,0.4079511000018101,0.4109944999994089,0.3876750199997332,0.43553133999812416,0.43897886999766345,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,A_full_mean,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.5086227216285092,0.45832328131971806,-0.05029944030879119,0.0548614472651001,0.029513028768959795,0.024661871927182125,0.6666666666666666,0.6666666666666666,0.09667276153723275,0.5439176999934716,0.5615882333319556,0.5342913800006499,0.595953299998655,0.6024577499993029,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,B_G1_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.26749990200544266,0.34021635911542675,0.07271645710998402,0.2009544723798497,0.23817249393355183,0.13356723102831594,1.0,0.6666666666666666,0.5235739246604801,1.2045022999955108,1.2789439666667022,1.203772300001583,1.3838923000002978,1.4063160500008962,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,B_G1_time_average,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.5549698069565949,0.5808183072488212,0.02584850029222624,0.05170841546878922,0.11664151810752138,0.06955253127733539,0.6666666666666666,0.6666666666666666,0.27264091267434604,1.5513997999951243,1.5851045666640857,1.5165949999936856,1.6670960400020705,1.6815580700029387,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,B_G2_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.2753785401717268,0.38293100009221787,0.10755245992049105,0.22311886681142692,0.22813073396276873,0.14332368532240544,1.0,0.6666666666666666,0.5618185227269332,1.2955698000005214,1.360164499996851,1.2762270799925317,1.4699397999997017,1.4917360499995993,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,B_G2_minus_G1_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.007878638166284155,0.04271464097679117,0.034836002810507014,0.050509901760667046,0.07167979635329086,0.03953376717689319,1.0,0.3333333333333333,0.15496951967980477,1.3934497000009287,1.441855633330609,1.3604789799952415,1.5425946599978488,1.5612377799974637,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,B_G2_minus_G1_time_average,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.02132139963200641,0.05064304849139168,0.029321648859385274,0.04975236604661059,0.09166742734956901,0.09107489700897668,0.6666666666666666,0.0,0.35700703606657797,1.764618800007156,1.7908206333377166,1.718310080000083,1.8738119200075745,1.8874610600076267,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,B_G2_time_average,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.5762912065886013,0.631461355740213,0.05517014915161159,0.05722927128573852,0.028320359653104026,0.06974613677473701,0.6666666666666666,0.6666666666666666,0.2733998322785783,1.666614900008426,1.6933982000045944,1.62127874000289,1.776230980004766,1.7899329900043086,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,B_entry,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.3374495571371015,0.48807491116936075,0.15062535403225927,0.3616576184477835,0.5008022284220365,0.20902642244986033,1.0,0.3333333333333333,0.8193685196379618,0.36515220000001136,0.36631529999916285,0.3433687599987024,0.3897270799992839,0.39279893999919296,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,B_fixed_time_mean,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.27143922108858476,0.3615736796038223,0.09013445851523753,0.21081876530416235,0.23043521002908254,0.1372527099390601,1.0,0.6666666666666666,0.538020736522161,0.45166900000185706,0.4564515000044291,0.43123284000321294,0.483583160006674,0.4875724300072761,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,fixed_rank,B_full_mean,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.5656305067725982,0.6061398314945169,0.040509324721918705,0.048535042796785395,0.07143468309884268,0.05282711053783351,0.6666666666666666,0.6666666666666666,0.20707846812294006,0.6387211999972351,0.6631568666683355,0.6330128000001423,0.7030752000049688,0.7111194500059355,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,A_G1_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.4293234612108004,0.48221801291188404,0.05289455170108365,0.23600344934471518,0.23068071711442198,0.10716545483473994,0.3333333333333333,1.0,0.42008086372588815,96.9037868000014,96.22495150000032,90.9651325600018,101.2132363199984,101.75191750999802,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,A_G1_time_average,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.5049678885139889,0.45432619584543704,-0.05064169266855186,0.05538099120389106,0.02479526595124456,0.03160560843573443,0.6666666666666666,0.6666666666666666,0.12389170848702957,97.3059562999988,96.66740806666105,91.43203653999372,101.64736029999331,102.19003579999261,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,A_G2_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.43427867807222037,0.5016109442980533,0.06733226622583288,0.261309363456905,0.27196776348809265,0.1103394141017932,0.3333333333333333,1.0,0.4325225554295313,96.98786800001108,96.31847443333633,91.06158080000023,101.30761064000254,101.84757847000147,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,A_G2_minus_G1_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.0049552168614200275,0.01939293138616933,0.014437714524749304,0.027068982847193442,0.04129706637713027,0.025572501834994394,1.0,0.0,0.10024236518234693,97.0706715999986,96.41068643332983,91.15749439999927,101.39988439999289,101.94103599999217,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,A_G2_minus_G1_time_average,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.007309666229040747,0.005756085250153244,-0.0015535809788875022,0.012402421012389695,0.03289225913083797,0.03838338162764682,0.6666666666666666,0.0,0.15046009119008832,97.78244059999997,97.18075293333095,91.98861132000165,102.13221947999264,102.67594183999172,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,A_G2_time_average,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.5122775547430297,0.4600822810955905,-0.052195273647439124,0.05777293164090777,0.042563592557367025,0.030906902754817864,0.6666666666666666,0.6666666666666666,0.12115283254624959,97.5465477000107,96.92784176666464,91.71137585999676,101.89682529999409,102.440609999992,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,A_entry,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.4114416273465418,0.5231274122964872,0.1116857849499453,0.314877338146029,0.3008710437703683,0.1509945726581816,0.6666666666666666,1.0,0.5918878485421045,96.06698830000823,95.32606360000015,90.00670805999543,100.34904926000164,100.8843068800008,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,A_fixed_time_mean,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.43180106964151044,0.4919144786049687,0.060113408963458216,0.24860998231835496,0.2513238287344243,0.10799413018915593,0.3333333333333333,1.0,0.4233292114249507,96.23652380000567,95.51452770000226,90.20281844000564,100.53743851999752,101.0750528599965,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,A_full_mean,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.5086227216285092,0.4572042384705138,-0.051418483157995444,0.05624880351450219,0.03070435042153928,0.024688312401832137,0.6666666666666666,0.6666666666666666,0.09677640629332908,96.5646856000094,95.86629016666848,90.58109848000167,100.87212367999891,101.4105534399976,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,B_G1_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.26749990200544266,0.3436942565400516,0.0761943545346089,0.20335446711227165,0.24019824928722183,0.1316959654520489,1.0,0.6666666666666666,0.5162386983904942,97.86730019999959,97.27622483333107,92.08696427999821,102.22905523999653,102.77427461999613,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,B_G1_time_average,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.5549698069565949,0.5774452171359911,0.0224754101793961,0.04681099718012777,0.11198117873183537,0.06915061056877446,0.6666666666666666,0.6666666666666666,0.27106541244750554,98.28905980000854,97.72464956666711,92.56792252000305,102.6556125199946,103.20143160999287,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,B_G2_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.2753785401717268,0.3875104288558387,0.11213188868411188,0.22662532997181759,0.23034059995298306,0.14180419721985982,1.0,0.6666666666666666,0.5558622388150802,97.95932650000032,97.37382596666187,92.18726121999498,102.32619049999339,102.87204849999253,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,B_G2_minus_G1_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.007878638166284155,0.043816172315787154,0.03593753414950299,0.050974248148483454,0.07098953715698303,0.039696908652528,1.0,0.3333333333333333,0.15560902251306263,98.04746690001048,97.46579103333836,92.28681930000603,102.41209242000187,102.95767061000079,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,B_G2_minus_G1_time_average,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.02132139963200641,0.05631509028157977,0.03499369064957337,0.0512223513984598,0.08659925228959284,0.09055539986018468,0.6666666666666666,0.0,0.3549706446631708,98.80144960001053,98.25221793333185,93.13754463999939,103.14719855999283,103.69041717999062,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,B_G2_time_average,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.5762912065886013,0.6337603074175713,0.05746910082896994,0.05967724141207639,0.02819378007649846,0.06960124413394957,0.6666666666666666,0.6666666666666666,0.27283186356344175,98.54550940000627,97.98763716666629,92.85094763999514,102.90117780000146,103.44563635000085,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,B_entry,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.3374495571371015,0.4951514667766643,0.15770190963956274,0.3710066303413254,0.5092307023259547,0.20872532167695937,1.0,0.3333333333333333,0.8181882262967557,96.15708570000425,95.42450966667093,90.10743754000578,100.44855138000275,100.98498459000257,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,B_fixed_time_mean,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.27143922108858476,0.3656023426979451,0.09416312160936037,0.2137906598663744,0.2326287103459773,0.13553461481296403,1.0,0.6666666666666666,0.5312859273838368,96.32231920000049,95.606928466664,90.30009695999907,100.62760367999435,101.16576423999359,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2,50,50,selected_rank,B_full_mean,3,3,3,3,3,3,3,3,3,3,2,1.0,1.0,0.5656305067725982,0.6056027622767814,0.0399722555041833,0.04712100358735775,0.06922773424219146,0.05269066526176425,0.6666666666666666,0.6666666666666666,0.2065436124690273,96.81360870000208,96.12811229999836,90.86866093999706,101.11336509999819,101.6508346499977,"[""969a98aee233bf54:0"", ""969a98aee233bf54:1"", ""969a98aee233bf54:2""]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,A_G1_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.6118843248322031,0.5304576651184564,-0.08142665971374674,0.15066864122124854,0.14225359913095897,0.09577952431255014,0.6666666666666666,1.0,0.3754488362179535,1.1091106999956537,1.109710133333768,1.0649896599992643,1.1546703800035174,1.1603653400045004,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,A_G1_time_average,3,3,3,3,3,3,3,3,3,3,0,1.0,1.0,0.5241700033449522,0.4983441004524248,-0.02582590289252736,0.036989117238192655,0.0331382860219472,0.03475212021650681,0.0,0.0,0.13622580802151932,1.3624038999987533,1.354761900001904,1.3232027000020026,1.3832643000030658,1.3858718500036047,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,A_G2_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.6028702943288219,0.521762071708213,-0.0811082226206089,0.14245550787198522,0.13849947562464948,0.09541544190338863,0.6666666666666666,1.0,0.3740216593992313,1.1794006999989506,1.1784361333363147,1.138061499997275,1.2184249400103,1.2233029700117186,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,A_G2_minus_G1_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,-0.0090140305033811,-0.008695593410243353,0.00031843709313774705,0.010277242250461234,0.00784321718094281,0.02669055886389965,1.0,0.0,0.10462506820097923,1.2423489999928279,1.241239266668951,1.2120697200036374,1.2699649200047134,1.273416910006199,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,A_G2_minus_G1_time_average,3,3,3,3,3,3,3,3,3,3,0,1.0,1.0,-0.0074547992486981435,-0.015344476378528338,-0.007889677129830195,0.03320406392861524,0.04586143906682666,0.044170853617312954,0.0,0.0,0.17314656451264832,1.5878148999909172,1.568122633335103,1.5361977800057502,1.59217058000213,1.5927150400035317,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,A_G2_time_average,3,3,3,3,3,3,3,3,3,3,0,1.0,1.0,0.5167152040962542,0.4829996240738967,-0.03371558002235744,0.06476358135593398,0.07888500611296304,0.03656549111354064,0.0,0.0,0.1433340913191181,1.47701909999887,1.464059700005843,1.4325548600085312,1.4903807800059439,1.4920509900068282,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,A_entry,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.6328561872380974,0.5738881441589238,-0.05896804307917369,0.16866674472185386,0.20102136655792172,0.13227920703195248,0.6666666666666666,1.0,0.5185249633722885,0.46542150000459515,0.4719206333393231,0.4413296600047033,0.505111260007834,0.5100724800082389,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,A_fixed_time_mean,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.6073773095805125,0.5261098684133346,-0.08126744116717784,0.14652951975009199,0.14033430298066954,0.09459869350058416,0.6666666666666666,1.0,0.37082006449137656,0.5868761000019731,0.5925227000067631,0.557653620003839,0.6296504200116033,0.6349972100128071,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,A_full_mean,3,3,3,3,3,3,3,3,3,3,0,1.0,1.0,0.520442603720603,0.4906718622631609,-0.02977074145744224,0.05005627499834388,0.05598818800994761,0.028001377797069637,0.0,0.0,0.10976338399951202,0.8559411000023829,0.8328797666714914,0.7833102200092981,0.8732247800013283,0.8753852400011966,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,B_G1_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.5984985641270729,0.7671037816144951,0.16860521748742227,0.18278938154922747,0.3551830729293254,0.22827906529493877,1.0,1.0,0.8948374928050947,1.6370714999939082,1.6157617999997456,1.5842487800022353,1.6387509399995905,1.6389608700003009,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,B_G1_time_average,3,3,3,3,3,3,3,3,3,3,0,1.0,1.0,0.6172236206774638,0.6454133600965783,0.02818973941911442,0.229197586085478,0.29833619892232766,0.09194188419327771,0.0,0.0,0.36040556337915364,1.8327665000106208,1.8144267000025138,1.7742511400021612,1.8472663399996236,1.8490788199982489,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,B_G2_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.5373890081258547,0.7500680028843151,0.21267899475846042,0.22804296761325532,0.3589375893741952,0.22601044272393578,1.0,1.0,0.8859446557377337,1.6843733000132488,1.6640394000035788,1.6312894600006984,1.6886557800025912,1.689191090001259,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,B_G2_minus_G1_fixed_time,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,-0.061109556001218146,-0.017035778730180005,0.044073777271038145,0.15911263353350447,0.10337655048890551,0.08247635539836873,0.6666666666666666,0.0,0.32330137231385675,1.7281336000014562,1.7102830999986811,1.676000800001202,1.7374251999950503,1.7385866499942495,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,B_G2_minus_G1_time_average,3,3,3,3,3,3,3,3,3,3,0,1.0,1.0,-0.03826630891905001,-0.017359840407965503,0.02090646851108451,0.18919908715694575,0.15522257147635096,0.11998678890754944,0.0,0.0,0.4703395697588138,2.3071338000008836,2.305036466665721,2.157213240000419,2.452020759996958,2.4701316299964673,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,B_G2_time_average,3,3,3,3,3,3,3,3,3,3,0,1.0,1.0,0.5789573117584138,0.6280535196886129,0.04909620793019905,0.16762521961496052,0.21622036240073253,0.09257518199090468,0.0,0.0,0.3628880451288284,2.004328600000008,2.00856930000009,1.8905853999982356,2.1282494800019776,2.143739590002224,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,B_entry,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.6527503118470072,0.7036018330186068,0.05085152117159967,0.5465450334854245,0.2573807286680417,0.36334773942844373,0.6666666666666666,0.3333333333333333,1.424296966287588,0.5289885999955004,0.5317747333368364,0.5023482000076911,0.5623157200025162,0.5664816100033931,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,B_fixed_time_mean,3,3,3,3,3,3,3,3,3,3,3,1.0,1.0,0.5679437861264637,0.7585858922494051,0.19064210612294138,0.19073166754635376,0.35330429714750433,0.22394482525044887,1.0,1.0,0.8778475840299916,0.6624215999909211,0.6643113333314735,0.6156511999957729,0.713727360003395,0.7201405800049543,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
3,50,50,fixed_rank,B_full_mean,3,3,3,3,3,3,3,3,3,3,0,1.0,1.0,0.5980904662179389,0.6367334398925961,0.03864297367465722,0.1771039248970267,0.2487053571560752,0.0699789273383309,0.0,0.0,0.2743123545197479,1.0072169999912148,1.0075904666688682,0.9338038800022332,1.0815264400065643,1.090815120008483,"[""50d69a44a71d9f94:0"", ""50d69a44a71d9f94:1"", ""50d69a44a71d9f94:2""]",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
