record_type,run_id,semantic_replication_id,dgp,N,T,replication,method,fit_type,target,requested_rank,numerical_rank,initialization_route,start_number,objective_initial,objective_final,relative_objective_change,iterations,convergence_flag,iteration_cap_hit,stationarity_residual,stationarity_pass,coefficient_envelope,coefficient_envelope_ratio,coefficient_bound_hit,sigma_1,sigma_r,sigma_r_over_sigma_1,best_start_objective,second_start_objective,objective_stability_gap,objective_stability_pass,runtime_seconds,exception_type,exception_message,nuclear_path_index,lambda,thresholded_rank,candidate_source,IC,IC_valid,dgp_realization_hash
fit_diagnostic,50d69a44a71d9f94,dgp1_N50_T50_r00002_truth1-1-1,1,50,50,2,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",,1,5.358284405823097,1.6335045103190866,0.6951441195349987,10,True,False,3.123604698786249e-05,True,4.529917201418106,0.5033241334909007,False,26.660079203666818,26.660079203666818,1.0,,,,,,,,,,,,,,80e019252dd6c150e3553e91f95f12b2db51562a594bc4a55391c217d57a3f6f
fit_diagnostic,50d69a44a71d9f94,dgp1_N50_T50_r00002_truth1-1-1,1,50,50,2,fixed_rank,time_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,2,1.6525936342231187,1.5114759245085072,0.08539165756919465,18,True,False,5.2306544140565706e-05,True,10.165460860831608,1.129495651203512,True,17.6962140450476,17.6962140450476,1.0,,,,,,,,,,,,,,80e019252dd6c150e3553e91f95f12b2db51562a594bc4a55391c217d57a3f6f
fit_diagnostic,50d69a44a71d9f94,dgp1_N50_T50_r00002_truth1-1-1,1,50,50,2,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,3,1.6144153864150546,1.4834105858926026,0.08114689789556528,11,True,False,3.0492365080357562e-05,True,5.054557531473339,0.5616175034970377,False,21.63172195217382,21.63172195217382,1.0,,,,,,,,,,,,,,80e019252dd6c150e3553e91f95f12b2db51562a594bc4a55391c217d57a3f6f
fit_diagnostic,50d69a44a71d9f94,dgp1_N50_T50_r00002_truth1-1-1,1,50,50,2,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,4,1.6817972191022574,1.592035039780186,0.05337277187911307,15,True,False,4.999004365284229e-05,True,5.200722620214748,0.5778580689127497,False,20.43140299060711,20.43140299060711,1.0,,,,,,,,,,,,,,80e019252dd6c150e3553e91f95f12b2db51562a594bc4a55391c217d57a3f6f
fit_diagnostic,50d69a44a71d9f94,dgp1_N50_T50_r00002_truth1-1-1,1,50,50,2,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,1.5811874091373184,1.4511556132218293,0.08223680201604518,14,True,False,4.8953353777475194e-05,True,6.021308085304524,0.6690342317005027,False,17.817241303646302,17.817241303646302,1.0,,,,,,,,,,,,,,80e019252dd6c150e3553e91f95f12b2db51562a594bc4a55391c217d57a3f6f
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00000_truth1-1-1,2,50,50,0,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",,1,5.996404113407001,1.5211127222946839,0.7463291843700596,17,True,False,4.6795515820298504e-05,True,6.131784483396214,0.6813093870440238,False,24.86588338288332,24.86588338288332,1.0,,,,,,,,,,,,,,10176c07996278863a218b7a6641c01a0fb958c562c876a4b317f01ce51d8641
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00000_truth1-1-1,2,50,50,0,fixed_rank,time_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,2,1.6025770260715257,1.4731872495552025,0.08073856944867269,11,True,False,3.7625612234624766e-05,True,7.639310848412572,0.8488123164902858,False,19.418663536802043,19.418663536802043,1.0,,,,,,,,,,,,,,10176c07996278863a218b7a6641c01a0fb958c562c876a4b317f01ce51d8641
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00000_truth1-1-1,2,50,50,0,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,3,1.4396484185178422,1.3224570305769283,0.08140278309169793,15,True,False,3.312882662765686e-05,True,6.967748654614243,0.7741942949571381,False,19.203477505209207,19.203477505209207,1.0,,,,,,,,,,,,,,10176c07996278863a218b7a6641c01a0fb958c562c876a4b317f01ce51d8641
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00000_truth1-1-1,2,50,50,0,fixed_rank,unit_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,4,1.5121417475772891,1.3757775059902269,0.09017953628060413,19,True,False,5.236121826388405e-05,True,9.861807928951698,1.0957564365501886,True,19.848036815920103,19.848036815920103,1.0,,,,,,,,,,,,,,10176c07996278863a218b7a6641c01a0fb958c562c876a4b317f01ce51d8641
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00000_truth1-1-1,2,50,50,0,fixed_rank,unit_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,5,1.5308312782385283,1.4442342766740588,0.056568612619487035,9,True,False,5.4029568526295866e-05,True,6.221323461552042,0.6912581623946713,False,17.849504169631917,17.849504169631917,1.0,,,,,,,,,,,,,,10176c07996278863a218b7a6641c01a0fb958c562c876a4b317f01ce51d8641
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00001_truth1-1-1,2,50,50,1,fixed_rank,full_fixed_rank,,"[1, 1, 1]","[1, 1, 1]",,1,5.181820236637927,1.3813526208830542,0.7334232841355175,16,True,False,2.9929576937801455e-05,True,6.5141209692941935,0.7237912188104659,False,25.147878342179627,25.147878342179627,1.0,,,,,,,,,,,,,,2de50538128c101c70b1e943a41eeeb7e9b06be8ab1dea64a8e7240d9bc6a46f
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00001_truth1-1-1,2,50,50,1,fixed_rank,time_split_0,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,2,1.4808493440964074,1.363734588710904,0.07908620539448942,13,True,False,4.9061138552800035e-05,True,7.804587826439311,0.8671764251599234,False,16.82661634919092,16.82661634919092,1.0,,,,,,,,,,,,,,2de50538128c101c70b1e943a41eeeb7e9b06be8ab1dea64a8e7240d9bc6a46f
fit_diagnostic,50d69a44a71d9f94,dgp2_N50_T50_r00001_truth1-1-1,2,50,50,1,fixed_rank,time_split_1,,"[1, 1, 1]","[1, 1, 1]",full_fit_restriction,3,1.281855897669701,1.1893289263484246,0.07218203816004759,14,True,False,3.8304528677767855e-05,True,6.354546246383903,0.7060606940426558,False,19.19090706550746,19.19090706550746,1.0,,,,,,,,,,,,,,2de50538128c101c70b1e943a41eeeb7e9b06be8ab1dea64a8e7240d9bc6a46f
